Company:,ATVI,	,	,	,	,	,	,
Case:,Bullish,	,	,	,	,	,	,
Activity:,Buy,	,	,	,	,	,	,
======================================================================================
Enter Date4:,2011-11-22,Enter price:,11.87,Exit price:,11.9,Profit rate:,0.2527379949452497 %,
Enter Date5:,2011-11-23,Enter price:,11.83,Exit price:,11.75,Profit rate:,-0.6762468300929845 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.8982752310720976 %,
	,	,	,	,Total cumulative:,,Profit rate:,2.9285300849193305 %,
Exit 5th day:,2011-11-17
		    to
		2011-11-23,Enter price:,12.23,Exit price:,11.75,Profit rate:,-3.924775143090764 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,19,,,,,,,
Found Date: ,2011-11-22,	,	,	,	,	,	,
Enter Date1:,2011-11-23,Enter price:,11.83,Exit price:,11.75,Profit rate:,-0.6762468300929845 %,
Enter Date2:,2011-11-25,Enter price:,11.69,Exit price:,11.75,Profit rate:,0.5132591958939307 %,
Enter Date3:,2011-11-28,Enter price:,12.03,Exit price:,12.16,Profit rate:,1.0806317539484687 %,
Enter Date4:,2011-11-29,Enter price:,12.09,Exit price:,12.09,Profit rate:,0.0 %,
Enter Date5:,2011-11-30,Enter price:,12.3,Exit price:,12.42,Profit rate:,0.9756097560975545 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.8932538758469692 %,
	,	,	,	,Total cumulative:,,Profit rate:,4.8217839607663 %,
Exit 5th day:,2011-11-23
		    to
		2011-11-30,Enter price:,11.83,Exit price:,12.42,Profit rate:,4.9873203719357555 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,20,,,,,,,
Found Date: ,2012-04-03,	,	,	,	,	,	,
Enter Date1:,2012-04-04,Enter price:,12.79,Exit price:,12.81,Profit rate:,0.15637216575450627 %,
Enter Date2:,2012-04-05,Enter price:,12.76,Exit price:,12.69,Profit rate:,-0.5485893416927923 %,
Enter Date3:,2012-04-09,Enter price:,12.55,Exit price:,12.72,Profit rate:,1.3545816733067724 %,
Enter Date4:,2012-04-10,Enter price:,12.75,Exit price:,12.37,Profit rate:,-2.9803921568627514 %,
Enter Date5:,2012-04-11,Enter price:,12.41,Exit price:,12.37,Profit rate:,-0.3223207091055675 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-2.3403483685998325 %,
	,	,	,	,Total cumulative:,,Profit rate:,2.4814355921664677 %,
Exit 5th day:,2012-04-04
		    to
		2012-04-11,Enter price:,12.79,Exit price:,12.37,Profit rate:,-3.283815480844409 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,21,,,,,,,
Found Date: ,2012-04-23,	,	,	,	,	,	,
Enter Date1:,2012-04-24,Enter price:,12.36,Exit price:,12.44,Profit rate:,0.647249190938512 %,
Enter Date2:,2012-04-25,Enter price:,12.46,Exit price:,12.57,Profit rate:,0.8828250401284062 %,
Enter Date3:,2012-04-26,Enter price:,12.61,Exit price:,12.76,Profit rate:,1.1895321173671718 %,
Enter Date4:,2012-04-27,Enter price:,12.82,Exit price:,12.83,Profit rate:,0.07800312012480333 %,
Enter Date5:,2012-04-30,Enter price:,12.83,Exit price:,12.88,Profit rate:,0.38971161340608507 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.1873210819649787 %,
	,	,	,	,Total cumulative:,,Profit rate:,5.668756674131446 %,
Exit 5th day:,2012-04-24
		    to
		2012-04-30,Enter price:,12.36,Exit price:,12.88,Profit rate:,4.2071197411003345 %,
,,Win:,5,Lose:,0,,,
======================================================================================
Number: ,22,,,,,,,
Found Date: ,2012-05-08,	,	,	,	,	,	,
Enter Date1:,2012-05-09,Enter price:,12.29,Exit price:,12.4,Profit rate:,0.8950366151342654 %,
Enter Date2:,2012-05-10,Enter price:,12.62,Exit price:,12.74,Profit rate:,0.9508716323296436 %,
Enter Date3:,2012-05-11,Enter price:,12.74,Exit price:,12.65,Profit rate:,-0.7064364207221339 %,
Enter Date4:,2012-05-14,Enter price:,12.62,Exit price:,12.64,Profit rate:,0.1584786053882833 %,
Enter Date5:,2012-05-15,Enter price:,12.65,Exit price:,12.78,Profit rate:,1.0276679841897154 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.3256184163197737 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.99437509045122 %,
Exit 5th day:,2012-05-09
		    to
		2012-05-15,Enter price:,12.29,Exit price:,12.78,Profit rate:,3.9869812855980493 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,23,,,,,,,
Found Date: ,2012-08-28,	,	,	,	,	,	,
Enter Date1:,2012-08-29,Enter price:,11.75,Exit price:,11.79,Profit rate:,0.3404255319148864 %,
Enter Date2:,2012-08-30,Enter price:,11.73,Exit price:,11.67,Profit rate:,-0.5115089514066539 %,
Enter Date3:,2012-08-31,Enter price:,11.76,Exit price:,11.76,Profit rate:,0.0 %,
Enter Date4:,2012-09-04,Enter price:,11.75,Exit price:,11.68,Profit rate:,-0.5957446808510662 %,
Enter Date5:,2012-09-05,Enter price:,11.73,Exit price:,11.82,Profit rate:,0.7672634271099732 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,4.353267671395322E-4 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.994810417218359 %,
Exit 5th day:,2012-08-29
		    to
