Company:,ATVI,	,	,	,	,	,	,
Case:,Bearish,	,	,	,	,	,	,
Activity:,Sell,	,	,	,	,	,	,
======================================================================================
Enter Date1:,2009-11-11,Enter price:,11.52,Exit price:,11.38,Profit rate:,1.2152777777777675 %,
Enter Date2:,2009-11-12,Enter price:,11.52,Exit price:,11.44,Profit rate:,0.6944444444444451 %,
Enter Date3:,2009-11-13,Enter price:,11.63,Exit price:,11.69,Profit rate:,-0.5159071367153801 %,
Enter Date4:,2009-11-16,Enter price:,11.73,Exit price:,11.72,Profit rate:,0.08525149190110645 %,
Enter Date5:,2009-11-17,Enter price:,11.68,Exit price:,11.69,Profit rate:,-0.08561643835616256 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.3934501390517762 %,
	,	,	,	,Total cumulative:,,Profit rate:,27.452000478965203 %,
Exit 5th day:,2009-11-11
		    to
		2009-11-17,Enter price:,11.52,Exit price:,11.69,Profit rate:,-1.475694444444444 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,10,,,,,,,
Found Date: ,2010-01-21,	,	,	,	,	,	,
Enter Date1:,2010-01-22,Enter price:,10.56,Exit price:,10.37,Profit rate:,1.799242424242436 %,
Enter Date2:,2010-01-25,Enter price:,10.38,Exit price:,10.12,Profit rate:,2.5048169556840225 %,
Enter Date3:,2010-01-26,Enter price:,10.11,Exit price:,10.01,Profit rate:,0.9891196834816979 %,
Enter Date4:,2010-01-27,Enter price:,9.97,Exit price:,10.36,Profit rate:,-3.9117352056168384 %,
Enter Date5:,2010-01-28,Enter price:,10.34,Exit price:,10.25,Profit rate:,0.8704061895551243 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.2518500473464425 %,
	,	,	,	,Total cumulative:,,Profit rate:,29.703850526311648 %,
Exit 5th day:,2010-01-22
		    to
		2010-01-28,Enter price:,10.56,Exit price:,10.25,Profit rate:,2.9356060606060654 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,11,,,,,,,
Found Date: ,2010-04-01,	,	,	,	,	,	,
Enter Date1:,2010-04-05,Enter price:,12.0,Exit price:,12.03,Profit rate:,-0.24999999999999467 %,
Enter Date2:,2010-04-06,Enter price:,12.0,Exit price:,12.07,Profit rate:,-0.5833333333333357 %,
Enter Date3:,2010-04-07,Enter price:,12.01,Exit price:,12.11,Profit rate:,-0.8326394671107381 %,
Enter Date4:,2010-04-08,Enter price:,12.06,Exit price:,12.12,Profit rate:,-0.4975124378109347 %,
Enter Date5:,2010-04-09,Enter price:,12.16,Exit price:,12.48,Profit rate:,-2.6315789473684235 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-4.795064185623426 %,
	,	,	,	,Total cumulative:,,Profit rate:,24.908786340688224 %,
Exit 5th day:,2010-04-05
		    to
		2010-04-09,Enter price:,12.0,Exit price:,12.48,Profit rate:,-4.0000000000000036 %,
,,Win:,0,Lose:,5,,,
======================================================================================
Number: ,12,,,,,,,
Found Date: ,2010-08-23,	,	,	,	,	,	,
Enter Date1:,2010-08-24,Enter price:,10.8,Exit price:,10.75,Profit rate:,0.4629629629629695 %,
Enter Date2:,2010-08-25,Enter price:,10.66,Exit price:,10.99,Profit rate:,-3.095684803001877 %,
Enter Date3:,2010-08-26,Enter price:,10.99,Exit price:,10.78,Profit rate:,1.9108280254777146 %,
Enter Date4:,2010-08-27,Enter price:,10.81,Exit price:,10.75,Profit rate:,0.5550416281221138 %,
