Company:,FCX,	,	,	,	,	,	,
Case:,Bullish,	,	,	,	,	,	,
Activity:,Buy,	,	,	,	,	,	,
======================================================================================
		2009-11-10,Enter price:,39.049999,Exit price:,41.285,Profit rate:,5.723434205465656 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,8,,,,,,,
Found Date: ,2010-02-05,	,	,	,	,	,	,
Enter Date1:,2010-02-08,Enter price:,35.384998,Exit price:,34.599998,Profit rate:,-2.218454272627071 %,
Enter Date2:,2010-02-09,Enter price:,35.564999,Exit price:,35.790001,Profit rate:,0.6326500951117596 %,
Enter Date3:,2010-02-10,Enter price:,35.610001,Exit price:,35.514999,Profit rate:,-0.2667846035724454 %,
Enter Date4:,2010-02-11,Enter price:,35.84,Exit price:,37.084999,Profit rate:,3.47376953125 %,
Enter Date5:,2010-02-12,Enter price:,36.205002,Exit price:,36.84,Profit rate:,1.7538957738491578 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.3750765240114013 %,
	,	,	,	,Total cumulative:,,Profit rate:,16.880126054785364 %,
Exit 5th day:,2010-02-08
		    to
		2010-02-12,Enter price:,35.384998,Exit price:,36.84,Profit rate:,4.11191771156805 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,9,,,,,,,
Found Date: ,2010-05-21,	,	,	,	,	,	,
Enter Date1:,2010-05-24,Enter price:,33.66,Exit price:,32.779999,Profit rate:,-2.6143820558526447 %,
Enter Date2:,2010-05-25,Enter price:,31.709999,Exit price:,33.810001,Profit rate:,6.622523072296533 %,
Enter Date3:,2010-05-26,Enter price:,34.970001,Exit price:,33.294998,Profit rate:,-4.789828287394111 %,
Enter Date4:,2010-05-27,Enter price:,34.689999,Exit price:,35.535,Profit rate:,2.4358634314172116 %,
Enter Date5:,2010-05-28,Enter price:,35.575001,Exit price:,35.025002,Profit rate:,-1.5460266606879356 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.10814949977905308 %,
	,	,	,	,Total cumulative:,,Profit rate:,16.988275554564417 %,
Exit 5th day:,2010-05-24
		    to
		2010-05-28,Enter price:,33.66,Exit price:,35.025002,Profit rate:,4.055264408793833 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,10,,,,,,,
Found Date: ,2010-08-31,	,	,	,	,	,	,
Enter Date1:,2010-09-01,Enter price:,36.990002,Exit price:,38.095001,Profit rate:,2.9872909982540863 %,
Enter Date2:,2010-09-02,Enter price:,37.955002,Exit price:,38.48,Profit rate:,1.3832116251765618 %,
Enter Date3:,2010-09-03,Enter price:,39.16,Exit price:,39.275002,Profit rate:,0.2936721144024618 %,
Enter Date4:,2010-09-07,Enter price:,38.685001,Exit price:,38.93,Profit rate:,0.6333178070746334 %,
Enter Date5:,2010-09-08,Enter price:,39.200001,Exit price:,39.57,Profit rate:,0.9438749759215567 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,6.2413675208293 %,
	,	,	,	,Total cumulative:,,Profit rate:,23.229643075393717 %,
Exit 5th day:,2010-09-01
		    to
		2010-09-08,Enter price:,36.990002,Exit price:,39.57,Profit rate:,6.974852285760901 %,
,,Win:,5,Lose:,0,,,
======================================================================================
Number: ,11,,,,,,,
Found Date: ,2010-10-26,	,	,	,	,	,	,
Enter Date1:,2010-10-27,Enter price:,47.970001,Exit price:,47.75,Profit rate:,-0.4586220458907295 %,
Enter Date2:,2010-10-28,Enter price:,48.494999,Exit price:,47.744999,Profit rate:,-1.5465512227353588 %,
Enter Date3:,2010-10-29,Enter price:,47.395,Exit price:,47.395,Profit rate:,0.0 %,
Enter Date4:,2010-11-01,Enter price:,48.275002,Exit price:,48.119999,Profit rate:,-0.3210833631866047 %,
Enter Date5:,2010-11-02,Enter price:,48.695,Exit price:,48.830002,Profit rate:,0.27723996303521936 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-2.049016668777474 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.180626406616245 %,
Exit 5th day:,2010-10-27
		    to
		2010-11-02,Enter price:,47.970001,Exit price:,48.830002,Profit rate:,1.7927892059039083 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,12,,,,,,,
Found Date: ,2010-11-19,	,	,	,	,	,	,
Enter Date1:,2010-11-22,Enter price:,50.220001,Exit price:,51.005001,Profit rate:,1.5631222309214938 %,
Enter Date2:,2010-11-23,Enter price:,50.0,Exit price:,49.349998,Profit rate:,-1.3000040000000013 %,
Enter Date3:,2010-11-24,Enter price:,49.834999,Exit price:,50.360001,Profit rate:,1.0534805067418451 %,
Enter Date4:,2010-11-26,Enter price:,49.639999,Exit price:,48.959999,Profit rate:,-1.3698630412945811 %,
Enter Date5:,2010-11-29,Enter price:,48.785,Exit price:,50.650002,Profit rate:,3.8229004817054513 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.769636178074208 %,
	,	,	,	,Total cumulative:,,Profit rate:,24.950262584690453 %,
Exit 5th day:,2010-11-22
		    to
		2010-11-29,Enter price:,50.220001,Exit price:,50.650002,Profit rate:,0.8562345508515564 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,13,,,,,,,
Found Date: ,2010-11-29,	,	,	,	,	,	,
Enter Date1:,2010-11-30,Enter price:,50.049999,Exit price:,50.66,Profit rate:,1.218783241134524 %,
Enter Date2:,2010-12-01,Enter price:,52.064999,Exit price:,52.744999,Profit rate:,1.306059758111202 %,
Enter Date3:,2010-12-02,Enter price:,52.75,Exit price:,53.82,Profit rate:,2.0284360189573465 %,
Enter Date4:,2010-12-03,Enter price:,53.435001,Exit price:,54.474998,Profit rate:,1.9462842341857534 %,
Enter Date5:,2010-12-06,Enter price:,54.485001,Exit price:,54.950001,Profit rate:,0.8534458868781217 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,7.353009139266948 %,
	,	,	,	,Total cumulative:,,Profit rate:,32.3032717239574 %,
Exit 5th day:,2010-11-30
		    to
		2010-12-06,Enter price:,50.049999,Exit price:,54.950001,Profit rate:,9.790213981822458 %,
,,Win:,5,Lose:,0,,,
======================================================================================
Number: ,14,,,,,,,
Found Date: ,2010-12-23,	,	,	,	,	,	,
Enter Date1:,2010-12-27,Enter price:,58.584999,Exit price:,59.305,Profit rate:,1.228985256106254 %,
Enter Date2:,2010-12-28,Enter price:,59.814999,Exit price:,59.139999,Profit rate:,-1.1284794972578653 %,
Enter Date3:,2010-12-29,Enter price:,59.52,Exit price:,59.575001,Profit rate:,0.09240759408601677 %,
Enter Date4:,2010-12-30,Enter price:,59.919998,Exit price:,59.474998,Profit rate:,-0.7426569006227275 %,
Enter Date5:,2010-12-31,Enter price:,59.595001,Exit price:,60.044998,Profit rate:,0.7550918574529367 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.2053483097646146 %,
	,	,	,	,Total cumulative:,,Profit rate:,32.50862003372202 %,
Exit 5th day:,2010-12-27
		    to
		2010-12-31,Enter price:,58.584999,Exit price:,60.044998,Profit rate:,2.492103823369522 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,15,,,,,,,
Found Date: ,2011-03-15,	,	,	,	,	,	,
Enter Date1:,2011-03-16,Enter price:,52.389999,Exit price:,50.290001,Profit rate:,-4.008394808329747 %,
Enter Date2:,2011-03-17,Enter price:,51.93,Exit price:,52.0,Profit rate:,0.1347968419025617 %,
Enter Date3:,2011-03-18,Enter price:,53.099998,Exit price:,51.779999,Profit rate:,-2.485873916605426 %,
Enter Date4:,2011-03-21,Enter price:,52.459999,Exit price:,52.43,Profit rate:,-0.05718452263028763 %,
Enter Date5:,2011-03-22,Enter price:,52.400002,Exit price:,52.279999,Profit rate:,-0.22901335003766618 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-6.645669755700566 %,
	,	,	,	,Total cumulative:,,Profit rate:,25.86295027802145 %,
Exit 5th day:,2011-03-16
		    to
		2011-03-22,Enter price:,52.389999,Exit price:,52.279999,Profit rate:,-0.2099637375446534 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,16,,,,,,,
Found Date: ,2011-04-05,	,	,	,	,	,	,
Enter Date1:,2011-04-06,Enter price:,57.860001,Exit price:,56.25,Profit rate:,-2.7825803183100484 %,
Enter Date2:,2011-04-07,Enter price:,56.68,Exit price:,57.439999,Profit rate:,1.3408592095977425 %,
Enter Date3:,2011-04-08,Enter price:,58.57,Exit price:,57.23,Profit rate:,-2.287860679528775 %,
Enter Date4:,2011-04-11,Enter price:,57.23,Exit price:,55.439999,Profit rate:,-3.1277319587628813 %,
Enter Date5:,2011-04-12,Enter price:,54.25,Exit price:,53.700001,Profit rate:,-1.0138230414746536 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-7.871136788478616 %,
	,	,	,	,Total cumulative:,,Profit rate:,17.991813489542835 %,
Exit 5th day:,2011-04-06
		    to
		2011-04-12,Enter price:,57.860001,Exit price:,53.700001,Profit rate:,-7.189768282236976 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,17,,,,,,,
Found Date: ,2011-04-27,	,	,	,	,	,	,
Enter Date1:,2011-04-28,Enter price:,55.799999,Exit price:,54.919998,Profit rate:,-1.5770627522771103 %,
Enter Date2:,2011-04-29,Enter price:,55.02,Exit price:,55.02,Profit rate:,0.0 %,
Enter Date3:,2011-05-02,Enter price:,55.119999,Exit price:,54.34,Profit rate:,-1.4150925510720647 %,
Enter Date4:,2011-05-03,Enter price:,54.419998,Exit price:,53.200001,Profit rate:,-2.2418174289532304 %,
Enter Date5:,2011-05-04,Enter price:,53.009998,Exit price:,51.139999,Profit rate:,-3.5276345416953228 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-8.761607273997727 %,
	,	,	,	,Total cumulative:,,Profit rate:,9.230206215545108 %,
Exit 5th day:,2011-04-28
		    to
		2011-05-04,Enter price:,55.799999,Exit price:,51.139999,Profit rate:,-8.351254629950795 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,18,,,,,,,
Found Date: ,2011-06-03,	,	,	,	,	,	,
Enter Date1:,2011-06-06,Enter price:,50.349998,Exit price:,49.790001,Profit rate:,-1.112208584397566 %,
Enter Date2:,2011-06-07,Enter price:,50.439999,Exit price:,49.759998,Profit rate:,-1.3481384089638804 %,
Enter Date3:,2011-06-08,Enter price:,49.259998,Exit price:,48.82,Profit rate:,-0.8932156270083542 %,
Enter Date4:,2011-06-09,Enter price:,48.720001,Exit price:,49.849998,Profit rate:,2.3193698210309885 %,
Enter Date5:,2011-06-10,Enter price:,49.400002,Exit price:,48.93,Profit rate:,-0.9514210141125113 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.9856138134513235 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.244592402093785 %,
Exit 5th day:,2011-06-06
		    to
		2011-06-10,Enter price:,50.349998,Exit price:,48.93,Profit rate:,-2.820254332482793 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,19,,,,,,,
Found Date: ,2011-06-09,	,	,	,	,	,	,
Enter Date1:,2011-06-10,Enter price:,49.400002,Exit price:,48.93,Profit rate:,-0.9514210141125113 %,
Enter Date2:,2011-06-13,Enter price:,49.16,Exit price:,48.330002,Profit rate:,-1.6883604556549965 %,
Enter Date3:,2011-06-14,Enter price:,49.209999,Exit price:,49.880001,Profit rate:,1.3615159797097265 %,
Enter Date4:,2011-06-15,Enter price:,49.610001,Exit price:,48.529999,Profit rate:,-2.1769844350537313 %,
Enter Date5:,2011-06-16,Enter price:,47.959999,Exit price:,47.849998,Profit rate:,-0.22935988801835464 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-3.684609813129867 %,
	,	,	,	,Total cumulative:,,Profit rate:,3.559982588963918 %,
Exit 5th day:,2011-06-10
		    to
		2011-06-16,Enter price:,49.400002,Exit price:,47.849998,Profit rate:,-3.1376597919975815 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,20,,,,,,,
Found Date: ,2011-08-26,	,	,	,	,	,	,
Enter Date1:,2011-08-29,Enter price:,45.110001,Exit price:,45.810001,Profit rate:,1.5517623242792722 %,
Enter Date2:,2011-08-30,Enter price:,45.610001,Exit price:,46.610001,Profit rate:,2.1925015963056 %,
Enter Date3:,2011-08-31,Enter price:,47.259998,Exit price:,47.110001,Profit rate:,-0.31738680987672946 %,
Enter Date4:,2011-09-01,Enter price:,46.889999,Exit price:,46.459999,Profit rate:,-0.9170399001288094 %,
Enter Date5:,2011-09-02,Enter price:,45.150002,Exit price:,44.939999,Profit rate:,-0.4651229029845899 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.044714307594744 %,
	,	,	,	,Total cumulative:,,Profit rate:,5.604696896558662 %,
Exit 5th day:,2011-08-29
		    to
		2011-09-02,Enter price:,45.110001,Exit price:,44.939999,Profit rate:,-0.37686099807445506 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,21,,,,,,,
Found Date: ,2011-10-04,	,	,	,	,	,	,
Enter Date1:,2011-10-05,Enter price:,31.790001,Exit price:,34.419998,Profit rate:,8.273032139885744 %,
Enter Date2:,2011-10-06,Enter price:,34.93,Exit price:,34.880001,Profit rate:,-0.14314056684798077 %,
Enter Date3:,2011-10-07,Enter price:,35.549999,Exit price:,34.009998,Profit rate:,-4.33192979836651 %,
Enter Date4:,2011-10-10,Enter price:,35.169998,Exit price:,36.029999,Profit rate:,2.4452688339646675 %,
Enter Date5:,2011-10-11,Enter price:,34.919998,Exit price:,35.450001,Profit rate:,1.5177635462636645 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,7.760994154899585 %,
	,	,	,	,Total cumulative:,,Profit rate:,13.365691051458246 %,
Exit 5th day:,2011-10-05
		    to
		2011-10-11,Enter price:,31.790001,Exit price:,35.450001,Profit rate:,11.513054057469203 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,22,,,,,,,
Found Date: ,2011-12-06,	,	,	,	,	,	,
Enter Date1:,2011-12-07,Enter price:,40.139999,Exit price:,40.419998,Profit rate:,0.6975560711897291 %,
Enter Date2:,2011-12-08,Enter price:,39.869999,Exit price:,38.34,Profit rate:,-3.8374693713937558 %,
Enter Date3:,2011-12-09,Enter price:,38.330002,Exit price:,39.73,Profit rate:,3.652486112575722 %,
Enter Date4:,2011-12-12,Enter price:,38.799999,Exit price:,38.540001,Profit rate:,-0.6700979554149037 %,
Enter Date5:,2011-12-13,Enter price:,39.099998,Exit price:,37.779999,Profit rate:,-3.375956694422345 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-3.5334818374655534 %,
	,	,	,	,Total cumulative:,,Profit rate:,9.832209213992693 %,
Exit 5th day:,2011-12-07
		    to
		2011-12-13,Enter price:,40.139999,Exit price:,37.779999,Profit rate:,-5.879422169392696 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,23,,,,,,,
Found Date: ,2012-01-11,	,	,	,	,	,	,
Enter Date1:,2012-01-12,Enter price:,42.369999,Exit price:,42.450001,Profit rate:,0.18881756405045078 %,
Enter Date2:,2012-01-13,Enter price:,41.869999,Exit price:,42.0,Profit rate:,0.310487229770414 %,
Enter Date3:,2012-01-17,Enter price:,43.060001,Exit price:,43.07,Profit rate:,0.02322108631627885 %,
Enter Date4:,2012-01-18,Enter price:,42.919998,Exit price:,44.470001,Profit rate:,3.6113771487128306 %,
Enter Date5:,2012-01-19,Enter price:,44.59,Exit price:,44.369999,Profit rate:,-0.49338640950886614 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.640516619341108 %,
	,	,	,	,Total cumulative:,,Profit rate:,13.4727258333338 %,
Exit 5th day:,2012-01-12
		    to
		2012-01-19,Enter price:,42.369999,Exit price:,44.369999,Profit rate:,4.720321093233918 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,24,,,,,,,
Found Date: ,2012-02-06,	,	,	,	,	,	,
Enter Date1:,2012-02-07,Enter price:,46.450001,Exit price:,45.75,Profit rate:,-1.5069988911302723 %,
Enter Date2:,2012-02-08,Enter price:,46.34,Exit price:,46.529999,Profit rate:,0.4100107898144004 %,
Enter Date3:,2012-02-09,Enter price:,47.07,Exit price:,46.419998,Profit rate:,-1.3809262800084994 %,
Enter Date4:,2012-02-10,Enter price:,45.32,Exit price:,44.939999,Profit rate:,-0.8384841129744043 %,
Enter Date5:,2012-02-13,Enter price:,45.540001,Exit price:,44.66,Profit rate:,-1.9323693031978635 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-5.248767797496639 %,
	,	,	,	,Total cumulative:,,Profit rate:,8.22395803583716 %,
Exit 5th day:,2012-02-07
		    to
		2012-02-13,Enter price:,46.450001,Exit price:,44.66,Profit rate:,-3.853608097877121 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,25,,,,,,,
Found Date: ,2012-02-16,	,	,	,	,	,	,
Enter Date1:,2012-02-17,Enter price:,44.110001,Exit price:,43.040001,Profit rate:,-2.4257537423315867 %,
Enter Date2:,2012-02-21,Enter price:,43.849998,Exit price:,43.970001,Profit rate:,0.2736670592322583 %,
Enter Date3:,2012-02-22,Enter price:,43.790001,Exit price:,44.119999,Profit rate:,0.7535921271159673 %,
Enter Date4:,2012-02-23,Enter price:,44.240002,Exit price:,43.779999,Profit rate:,-1.03978973599504 %,
Enter Date5:,2012-02-24,Enter price:,43.950001,Exit price:,43.91,Profit rate:,-0.09101478746269819 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-2.529299079441099 %,
	,	,	,	,Total cumulative:,,Profit rate:,5.6946589563960615 %,
Exit 5th day:,2012-02-17
		    to
		2012-02-24,Enter price:,44.110001,Exit price:,43.91,Profit rate:,-0.4534141815140751 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,26,,,,,,,
Found Date: ,2013-03-27,	,	,	,	,	,	,
Enter Date1:,2013-03-28,Enter price:,33.240002,Exit price:,33.099998,Profit rate:,-0.42119131039762747 %,
Enter Date2:,2013-04-01,Enter price:,32.990002,Exit price:,32.380001,Profit rate:,-1.84904808432566 %,
Enter Date3:,2013-04-02,Enter price:,32.380001,Exit price:,31.92,Profit rate:,-1.4206330629822967 %,
Enter Date4:,2013-04-03,Enter price:,31.809999,Exit price:,31.549999,Profit rate:,-0.817353059332072 %,
Enter Date5:,2013-04-04,Enter price:,31.57,Exit price:,31.700001,Profit rate:,0.41178650617675017 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-4.096439010860906 %,
	,	,	,	,Total cumulative:,,Profit rate:,1.5982199455351553 %,
Exit 5th day:,2013-03-28
		    to
		2013-04-04,Enter price:,33.240002,Exit price:,31.700001,Profit rate:,-4.632975052167556 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,27,,,,,,,
Found Date: ,2013-04-05,	,	,	,	,	,	,
Enter Date1:,2013-04-08,Enter price:,32.150002,Exit price:,32.419998,Profit rate:,0.8398008808833013 %,
Enter Date2:,2013-04-09,Enter price:,32.639999,Exit price:,33.759998,Profit rate:,3.431369590421862 %,
Enter Date3:,2013-04-10,Enter price:,33.939999,Exit price:,33.689999,Profit rate:,-0.7365940110958754 %,
Enter Date4:,2013-04-11,Enter price:,33.310001,Exit price:,32.790001,Profit rate:,-1.5610927180698766 %,
Enter Date5:,2013-04-12,Enter price:,32.540001,Exit price:,31.92,Profit rate:,-1.905350279491371 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.06813346264804032 %,
	,	,	,	,Total cumulative:,,Profit rate:,1.6663534081831957 %,
Exit 5th day:,2013-04-08
		    to
		2013-04-12,Enter price:,32.150002,Exit price:,31.92,Profit rate:,-0.7154027548738532 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,28,,,,,,,
Found Date: ,2013-05-15,	,	,	,	,	,	,
Enter Date1:,2013-05-16,Enter price:,31.68,Exit price:,32.040001,Profit rate:,1.136366792929283 %,
Enter Date2:,2013-05-17,Enter price:,32.32,Exit price:,32.68,Profit rate:,1.1138613861386122 %,
Enter Date3:,2013-05-20,Enter price:,32.73,Exit price:,32.880001,Profit rate:,0.45829819737245087 %,
Enter Date4:,2013-05-21,Enter price:,32.98,Exit price:,31.98,Profit rate:,-3.0321406913280673 %,
Enter Date5:,2013-05-22,Enter price:,32.18,Exit price:,31.66,Profit rate:,-1.6159105034182708 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.9395248183059917 %,
	,	,	,	,Total cumulative:,,Profit rate:,-0.273171410122796 %,
Exit 5th day:,2013-05-16
		    to
		2013-05-22,Enter price:,31.68,Exit price:,31.66,Profit rate:,-0.06313131313131178 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,29,,,,,,,
Found Date: ,2013-06-28,	,	,	,	,	,	,
Enter Date1:,2013-07-01,Enter price:,28.620001,Exit price:,28.27,Profit rate:,-1.2229244855721666 %,
Enter Date2:,2013-07-02,Enter price:,28.309999,Exit price:,27.74,Profit rate:,-2.013419357591651 %,
Enter Date3:,2013-07-03,Enter price:,27.790001,Exit price:,27.68,Profit rate:,-0.3958294208049883 %,
