Date,Open,High,Low,Close,Adj Close,Volume
2020-12-03,50.770000,51.720001,50.680000,51.590000,50.677914,14677200
2020-12-04,51.750000,51.910000,51.490002,51.689999,50.776146,12258100
2020-12-07,51.580002,52.020000,51.240002,51.930000,51.011902,12195900
2020-12-08,51.299999,51.799999,51.209999,51.410000,50.501099,13352400
2020-12-09,51.619999,52.360001,51.150002,51.259998,50.353748,17327400
2020-12-10,51.279999,51.279999,50.250000,50.480000,49.587540,17304100
2020-12-11,50.570000,51.110001,50.130001,50.930000,50.029587,19640200
2020-12-14,50.849998,51.270000,50.750000,50.990002,50.088524,14005700
2020-12-15,51.380001,52.099998,51.299999,51.509998,50.599327,18869000
2020-12-16,51.680000,52.070000,51.009998,51.430000,50.520744,13129800
2020-12-17,51.540001,51.880001,51.080002,51.360001,50.451988,13464900
2020-12-18,51.560001,51.599998,50.400002,50.900002,50.000118,31640400
2020-12-21,50.520000,50.650002,49.480000,50.369999,49.479481,19672400
2020-12-22,50.000000,50.310001,49.799999,50.020000,49.135674,13739800
2020-12-23,50.150002,50.270000,49.650002,50.040001,49.155319,12934200
2020-12-24,50.200001,50.439999,50.090000,50.380001,49.489307,3875300
2020-12-28,50.779999,51.360001,50.529999,51.110001,50.206406,13510700
2020-12-29,51.160000,51.730000,51.040001,51.549999,50.638622,11245200
2020-12-30,51.689999,51.930000,51.189999,51.209999,50.304634,9954000
2020-12-31,51.360001,52.480000,51.240002,52.400002,51.473595,11651200
2021-01-04,52.279999,52.400002,49.619999,50.509998,49.617008,22302100
2021-01-05,50.160000,50.299999,49.200001,49.980000,49.320965,17854600
2021-01-06,49.119999,50.770000,49.099998,50.560001,49.893318,22552600
2021-01-07,50.200001,50.980000,50.099998,50.660000,49.991997,20230800
2021-01-08,50.360001,51.660000,50.310001,51.540001,50.860397,22140400
2021-01-11,51.740002,51.740002,50.730000,51.520000,50.840660,18794300
2021-01-12,51.290001,51.549999,49.610001,50.009998,49.350567,20999500
2021-01-13,49.619999,50.380001,49.520000,50.160000,49.498592,16227000
2021-01-14,50.160000,50.270000,49.439999,49.580002,48.926243,18806000
2021-01-15,49.209999,49.259998,48.150002,48.689999,48.047974,25973100
2021-01-19,48.669998,49.090000,48.310001,48.849998,48.205860,18946300
2021-01-20,48.990002,49.169998,48.660000,48.880001,48.235474,15814200
2021-01-21,48.500000,49.270000,48.240002,49.130001,48.482174,22602300
2021-01-22,48.840000,48.939999,48.259998,48.680000,48.038109,13960700
2021-01-25,48.500000,49.130001,48.320000,48.970001,48.324287,16328400
2021-01-26,49.150002,50.209999,48.880001,50.090000,49.429512,23562200
2021-01-27,49.470001,50.230000,48.320000,48.419998,47.781536,24670000
2021-01-28,50.000000,52.290001,49.779999,51.599998,50.919601,29163100
2021-01-29,50.310001,51.200001,49.490002,49.570000,48.916374,27480200
2021-02-01,49.860001,50.360001,49.099998,50.150002,49.488724,16865700
2021-02-02,50.349998,51.480000,50.070000,51.180000,50.505146,17361400
2021-02-03,51.250000,51.529999,50.419998,50.470001,49.804508,17253300
2021-02-04,50.330002,51.500000,50.230000,51.450001,50.771584,18708100
2021-02-05,51.860001,52.070000,50.939999,51.110001,50.436066,14203000
2021-02-08,51.060001,52.080002,51.020000,51.849998,51.166306,14767100
2021-02-09,52.000000,52.990002,51.360001,52.720001,52.024837,15090000
2021-02-10,53.040001,53.060001,52.040001,52.750000,52.054436,16432700
2021-02-11,52.919998,53.310001,52.509998,53.230000,52.528111,11176400
2021-02-12,53.320000,53.599998,52.950001,53.230000,52.528111,10113300
2021-02-16,53.000000,53.230000,52.540001,52.840000,52.143253,10818000
2021-02-17,52.730000,53.250000,52.410000,52.990002,52.291279,10978500
2021-02-18,52.680000,52.869999,52.259998,52.560001,51.866951,14533500
2021-02-19,52.410000,52.599998,51.770000,52.099998,51.413010,15143500
2021-02-22,51.970001,52.860001,51.810001,52.500000,51.807739,13478300
2021-02-23,52.799999,53.419998,52.080002,53.340000,52.636662,18276000
2021-02-24,52.570000,53.529999,52.570000,53.400002,52.695869,19295800
2021-02-25,53.090000,53.410000,51.950001,52.240002,51.551167,22603700
2021-02-26,52.270000,53.459999,51.889999,52.720001,52.024837,22782600
2021-03-01,53.220001,54.709999,52.880001,54.450001,53.732025,17367300
2021-03-02,54.310001,54.779999,54.070000,54.250000,53.534660,14983100
2021-03-03,53.919998,54.799999,53.639999,53.730000,53.021519,22761200
2021-03-04,53.820000,55.250000,53.599998,53.930000,53.218884,28187000
2021-03-05,54.689999,55.270000,53.930000,55.090000,54.363583,22052700
2021-03-08,54.820000,55.830002,54.669998,55.480000,54.748444,25302400
2021-03-09,55.470001,56.119999,55.110001,55.570000,54.837254,25293200
2021-03-10,56.099998,57.689999,55.770000,57.209999,56.455631,23595800
2021-03-11,56.619999,57.700001,56.610001,56.889999,56.139847,17490200
2021-03-12,56.849998,57.389999,56.209999,57.090000,56.337215,18368400
2021-03-15,57.230000,57.590000,56.529999,57.529999,56.771412,14733100
2021-03-16,57.590000,58.590000,57.369999,58.040001,57.274689,15151700
2021-03-17,57.400002,57.880001,56.560001,57.500000,56.741806,19237300
2021-03-18,56.680000,57.119999,55.799999,55.869999,55.133301,18937700
2021-03-19,55.520000,56.040001,55.270000,55.459999,54.728706,33957100
2021-03-22,55.700001,56.520000,55.250000,56.369999,55.626705,18293000
2021-03-23,56.459999,56.720001,56.000000,56.139999,55.399734,14716600
2021-03-24,56.049999,56.509998,55.860001,55.919998,55.182636,15751200
2021-03-25,56.169998,56.500000,55.430000,56.299999,55.557629,17462700
2021-03-26,56.200001,56.560001,53.860001,55.180000,54.452400,24127300
2021-03-29,55.029999,55.619999,54.169998,55.189999,54.462265,20468200
2021-03-30,55.380001,55.520000,54.560001,54.980000,54.255035,12201700
2021-03-31,54.779999,54.869999,53.970001,54.110001,53.396507,21976300
2021-04-01,54.619999,55.080002,54.230000,54.750000,54.028069,16665000
2021-04-05,54.580002,55.119999,54.450001,54.799999,54.077408,14837900
2021-04-06,54.380001,55.049999,54.139999,54.840000,54.364895,15551900
2021-04-07,55.099998,55.119999,54.240002,54.599998,54.126972,17331800
2021-04-08,54.580002,54.630001,54.099998,54.330002,53.859314,10780300
2021-04-09,53.799999,53.880001,52.459999,53.570000,53.105900,18205900
2021-04-12,53.459999,53.700001,53.119999,53.320000,52.858063,14826200
2021-04-13,53.490002,53.990002,53.259998,53.880001,53.413216,15783000
2021-04-14,53.520000,53.880001,53.150002,53.299999,52.838234,13334600
2021-04-15,53.709999,54.500000,53.509998,54.139999,53.670959,18330600
2021-04-16,55.000000,55.500000,54.590000,55.110001,54.632557,19244100
2021-04-19,54.910000,55.009998,53.910000,54.139999,53.670959,17005200
2021-04-20,53.810001,54.270000,53.660000,54.160000,53.690788,14351200
2021-04-21,54.009998,54.770000,53.770000,54.660000,54.186455,16122300
2021-04-22,54.310001,54.740002,54.139999,54.400002,53.928707,15017600
2021-04-23,54.299999,54.709999,53.970001,54.389999,53.918797,12252300
2021-04-26,54.380001,54.580002,54.009998,54.320000,53.849400,12802300
2021-04-27,54.459999,54.770000,54.220001,54.299999,53.829575,12420100
2021-04-28,54.150002,54.580002,53.950001,54.099998,53.631306,12561800
2021-04-29,55.980000,56.490002,55.279999,56.400002,55.911385,21710400
2021-04-30,56.380001,56.380001,54.730000,56.150002,55.663548,21907400
2021-05-03,56.439999,56.970001,56.169998,56.570000,56.079906,14498900
2021-05-04,56.360001,56.849998,56.180000,56.630001,56.139389,25314100
2021-05-05,57.009998,57.029999,56.259998,56.410000,55.921295,17858800
2021-05-06,56.669998,57.099998,56.450001,56.980000,56.486355,13075800
2021-05-07,57.259998,58.419998,56.700001,58.110001,57.606564,17847300
2021-05-10,58.340000,59.110001,57.490002,57.509998,57.011765,19221200
2021-05-11,57.520000,57.779999,56.950001,57.500000,57.001850,15397500
2021-05-12,56.910000,57.139999,56.560001,56.619999,56.129475,19274400
2021-05-13,56.389999,58.060001,56.389999,57.389999,56.892803,15645000
2021-05-14,57.849998,58.880001,57.380001,58.680000,58.171627,15864400
2021-05-17,58.130001,58.270000,55.110001,55.459999,54.979523,31534600
2021-05-18,55.599998,55.950001,54.680000,54.950001,54.473942,34702100
2021-05-19,54.610001,54.630001,53.669998,54.240002,53.770096,18582500
2021-05-20,54.119999,55.330002,54.090000,55.040001,54.563164,15317200
2021-05-21,55.330002,55.490002,54.919998,55.080002,54.602821,16449300
2021-05-24,55.369999,55.770000,54.869999,55.660000,55.177792,13206400
2021-05-25,56.230000,56.230000,55.500000,55.700001,55.217445,11993900
2021-05-26,55.910000,57.529999,55.610001,56.849998,56.357479,23719200
2021-05-27,57.009998,57.470001,56.790001,57.340000,56.843235,25521100
2021-05-28,57.680000,57.860001,57.220001,57.340000,56.843235,13017700
2021-06-01,57.910000,57.919998,56.840000,56.950001,56.456615,12070200
2021-06-02,57.029999,57.029999,56.230000,56.689999,56.198864,13816500
2021-06-03,56.520000,56.630001,55.849998,56.389999,55.901466,10671400
2021-06-04,56.660000,57.209999,56.430000,57.000000,56.506184,11314900
2021-06-07,56.730000,57.240002,56.630001,56.919998,56.426872,11099400
2021-06-08,56.790001,56.939999,56.130001,56.430000,55.941120,14745600
2021-06-09,56.790001,56.919998,56.220001,56.259998,55.772591,9220900
2021-06-10,56.459999,57.040001,56.349998,56.599998,56.109646,12373300
2021-06-11,56.549999,56.889999,56.419998,56.880001,56.387222,9737900
2021-06-14,56.779999,57.290001,56.259998,57.279999,56.783756,12473900
2021-06-15,57.270000,57.770000,57.220001,57.320000,56.823410,12092700
2021-06-16,57.669998,58.099998,56.840000,57.119999,56.625141,14960000
2021-06-17,56.980000,57.869999,56.750000,57.520000,57.021675,15549400
2021-06-18,57.250000,57.480000,56.439999,56.709999,56.218693,26722700
2021-06-21,56.980000,57.400002,56.860001,57.279999,56.783756,12966100
2021-06-22,57.459999,57.810001,57.290001,57.630001,57.130726,14324500
2021-06-23,57.470001,57.799999,54.910000,55.480000,54.999352,34001700
2021-06-24,55.700001,56.310001,55.599998,56.060001,55.574326,20521500
2021-06-25,55.959999,56.599998,55.900002,56.419998,55.931206,17280700
2021-06-28,56.630001,56.689999,55.820000,56.099998,55.613976,13483900
2021-06-29,56.169998,57.029999,56.169998,56.540001,56.050171,12496400
2021-06-30,56.529999,57.139999,56.380001,57.020000,56.526009,12985100
2021-07-01,57.070000,57.990002,57.020000,57.750000,57.249683,10033900
2021-07-02,58.000000,58.529999,57.830002,58.419998,57.913879,10668500
2021-07-06,57.990002,58.270000,56.930000,57.660000,57.406128,12866600
2021-07-07,57.980000,58.299999,57.730000,58.169998,57.913879,12869000
2021-07-08,57.799999,58.369999,57.410000,58.230000,57.973618,21483600
2021-07-09,58.220001,58.709999,58.009998,58.029999,57.774498,14741400
2021-07-12,58.259998,58.369999,57.520000,58.259998,58.003483,11576300
2021-07-13,58.259998,58.450001,57.700001,57.820000,57.565422,11367100
2021-07-14,58.130001,58.180000,57.610001,57.770000,57.515644,9776800
2021-07-15,57.639999,58.130001,57.490002,57.950001,57.694851,12757300
2021-07-16,57.919998,58.349998,57.500000,57.549999,57.296612,12409600
2021-07-19,57.480000,57.570000,56.320000,56.630001,56.380661,18287500
2021-07-20,56.730000,57.439999,56.520000,57.080002,56.828682,17575300
2021-07-21,56.930000,58.110001,56.759998,57.810001,57.555470,13990300
2021-07-22,57.830002,57.970001,56.889999,57.790001,57.535557,13377400
2021-07-23,57.919998,58.590000,57.779999,58.360001,58.103046,8550800
2021-07-26,58.209999,58.770000,58.000000,58.700001,58.441547,11595400
2021-07-27,58.669998,59.080002,58.279999,58.560001,58.302166,11625300
2021-07-28,58.250000,58.540001,57.380001,57.980000,57.724716,13239600
2021-07-29,59.200001,59.700001,58.060001,58.110001,57.854145,19769600
2021-07-30,58.070000,59.230000,57.910000,58.830002,58.570976,22478300
2021-08-02,58.959999,59.270000,58.009998,58.470001,58.212563,11634300
2021-08-03,58.700001,58.750000,57.240002,58.230000,57.973618,11207500
2021-08-04,58.009998,58.430000,57.490002,57.970001,57.714764,9507600
2021-08-05,58.299999,58.630001,58.020000,58.340000,58.083134,8723500
2021-08-06,58.200001,58.970001,58.139999,58.689999,58.431591,10589100
2021-08-09,58.660000,58.689999,58.029999,58.279999,58.023396,12119200
2021-08-10,58.220001,58.459999,58.049999,58.450001,58.192650,8229300
2021-08-11,58.910000,59.150002,58.470001,59.090000,58.829830,8849700
2021-08-12,59.049999,59.139999,58.590000,59.029999,58.770092,9314900
2021-08-13,59.369999,59.500000,58.990002,59.320000,59.058819,7542700
2021-08-16,59.139999,59.580002,58.860001,59.250000,58.989124,12221300
2021-08-17,59.119999,59.500000,58.810001,59.470001,59.208160,12911600
2021-08-18,59.470001,59.680000,58.980000,59.029999,58.770092,12514000
2021-08-19,59.029999,59.209999,58.520000,58.959999,58.700401,10460100
2021-08-20,58.860001,59.689999,58.700001,59.410000,59.148422,11537700
2021-08-23,59.110001,60.119999,59.000000,59.799999,59.536705,12419800
2021-08-24,59.860001,60.049999,59.400002,59.529999,59.267891,9613500
2021-08-25,59.509998,59.820000,59.209999,59.480000,59.218113,7757000
2021-08-26,59.590000,59.700001,58.970001,59.000000,58.740227,8118600
2021-08-27,59.110001,59.509998,58.959999,59.400002,59.138466,13129600
2021-08-30,59.230000,59.750000,59.099998,59.709999,59.447102,11995100
2021-08-31,59.470001,60.759998,59.410000,60.680000,60.412830,16718700
2021-09-01,61.009998,61.520000,60.560001,61.139999,60.870804,15040100
2021-09-02,61.369999,61.799999,61.279999,61.750000,61.478119,10223700
2021-09-03,61.400002,61.799999,61.330002,61.720001,61.448254,8080400
2021-09-07,61.430000,61.570000,60.200001,60.299999,60.034504,15979000
2021-09-08,60.160000,60.520000,60.040001,60.139999,59.875206,16750400
2021-09-09,60.369999,60.369999,59.430000,59.560001,59.297764,10390500
2021-09-10,59.439999,59.849998,59.060001,59.299999,59.038906,10211200
2021-09-13,59.980000,60.590000,59.529999,59.970001,59.705956,14017800
2021-09-14,60.349998,60.849998,55.400002,55.590000,55.345242,54749300
2021-09-15,55.500000,57.680000,55.500000,57.000000,56.749031,37041400
2021-09-16,57.250000,57.730000,56.400002,57.279999,57.027798,18590800
2021-09-17,56.930000,57.650002,56.810001,57.110001,56.858547,23758600
2021-09-20,56.889999,56.990002,55.860001,56.490002,56.241280,19287200
2021-09-21,56.970001,57.299999,55.750000,56.060001,55.813171,13698000
2021-09-22,56.869999,57.060001,55.910000,56.020000,55.773350,17508100
2021-09-23,56.070000,56.889999,55.869999,56.169998,55.922684,15254700
2021-09-24,55.919998,56.480000,55.750000,56.240002,55.992382,11417800
2021-09-27,55.849998,56.330002,55.750000,56.290001,56.042160,10188100
2021-09-28,55.549999,55.830002,54.599998,54.750000,54.508938,21386700
2021-09-29,54.950001,56.189999,54.709999,55.930000,55.683743,16926800
2021-09-30,56.009998,56.919998,55.919998,55.930000,55.683743,19457300
2021-10-01,56.389999,57.480000,56.080002,57.209999,56.958107,15489500
2021-10-04,57.200001,57.200001,56.520000,56.779999,56.529999,14261500
2021-10-05,56.330002,57.310001,56.270000,56.790001,56.790001,15620500
2021-10-06,56.090000,56.970001,55.910000,56.900002,56.900002,22844900
2021-10-07,57.419998,57.959999,57.279999,57.400002,57.400002,13838400
2021-10-08,56.980000,56.980000,54.570000,54.700001,54.700001,24008200
2021-10-11,53.930000,54.099998,52.169998,52.220001,52.220001,31934900
2021-10-12,52.369999,52.630001,51.509998,52.330002,52.330002,27671100
2021-10-13,53.240002,53.299999,52.110001,52.689999,52.689999,19948200
2021-10-14,52.770000,54.310001,52.770000,53.990002,53.990002,20940500
2021-10-15,54.250000,54.540001,53.689999,54.020000,54.020000,18875600
