Date,Open,High,Low,Close,Adj Close,Volume
2021-04-26,51.650002,51.770000,51.500000,51.639999,50.938347,13778200
2021-04-27,51.580002,51.669998,51.349998,51.369999,50.672016,13601000
2021-04-28,51.560001,51.770000,50.919998,51.110001,50.415550,14984000
2021-04-29,51.180000,51.599998,50.980000,51.459999,50.760792,13916600
2021-04-30,51.220001,51.230000,50.410000,50.910000,50.218266,19930200
2021-05-03,51.209999,51.400002,50.810001,51.169998,50.474731,13465900
2021-05-04,51.110001,51.230000,50.299999,50.709999,50.020985,18164800
2021-05-05,50.990002,51.250000,50.680000,51.130001,50.435280,16205300
2021-05-06,51.070000,52.709999,50.950001,52.439999,51.727474,27106800
2021-05-07,52.480000,53.680000,52.220001,53.430000,52.704025,24146000
2021-05-10,53.970001,54.139999,53.160000,53.160000,52.437695,23845600
2021-05-11,53.099998,53.110001,52.110001,52.830002,52.112179,20220900
2021-05-12,52.180000,52.430000,51.470001,51.599998,50.898888,22123300
2021-05-13,52.110001,52.810001,51.880001,52.490002,51.776798,15864000
2021-05-14,52.930000,53.220001,52.599998,52.900002,52.181229,14789400
2021-05-17,52.759998,53.150002,52.680000,52.939999,52.220684,15731000
2021-05-18,52.799999,53.340000,52.740002,52.930000,52.210819,20177200
2021-05-19,51.880001,52.660000,51.860001,52.470001,51.757072,29187900
2021-05-20,50.410000,52.970001,50.099998,52.849998,52.131905,48830800
2021-05-21,52.770000,52.930000,52.240002,52.430000,51.717613,24468400
2021-05-24,52.959999,53.770000,52.790001,53.389999,52.664566,21128900
2021-05-25,53.369999,53.580002,53.139999,53.310001,52.585659,20657200
2021-05-26,53.349998,53.610001,52.820000,52.910000,52.191093,18671200
2021-05-27,52.930000,53.349998,52.580002,52.919998,52.200954,56216100
2021-05-28,53.180000,53.220001,52.840000,52.900002,52.181229,14863500
2021-06-01,52.959999,53.320000,52.430000,52.619999,51.905033,15741700
2021-06-02,52.650002,52.990002,52.400002,52.959999,52.240414,14529300
2021-06-03,52.799999,53.560001,52.619999,53.330002,52.605389,17593100
2021-06-04,53.439999,54.169998,53.439999,54.070000,53.335327,11676700
2021-06-07,54.320000,54.439999,53.790001,53.919998,53.187366,14899800
2021-06-08,53.970001,54.389999,53.889999,54.130001,53.394516,15329700
2021-06-09,54.180000,54.419998,53.939999,54.020000,53.286011,14860900
2021-06-10,54.430000,55.080002,54.270000,55.029999,54.282288,22183500
2021-06-11,55.189999,55.349998,54.540001,54.770000,54.025818,17134000
2021-06-14,54.389999,54.529999,53.529999,54.169998,53.433968,15131400
2021-06-15,54.230000,54.320000,53.730000,53.790001,53.059135,12542600
2021-06-16,53.849998,53.919998,53.130001,53.470001,52.743484,15477900
2021-06-17,53.410000,53.549999,53.009998,53.130001,52.408104,18288400
2021-06-18,52.810001,52.840000,51.880001,52.070000,51.362503,35758300
2021-06-21,52.369999,53.410000,52.290001,53.180000,52.457424,17682200
2021-06-22,53.299999,53.360001,52.810001,53.259998,52.536335,16451200
2021-06-23,53.270000,53.290001,52.590000,52.759998,52.043129,14749800
2021-06-24,52.939999,53.049999,52.610001,52.779999,52.062855,13974300
2021-06-25,52.770000,53.200001,52.650002,53.060001,52.339054,16682700
2021-06-28,53.160000,53.290001,52.919998,52.959999,52.240414,14008700
2021-06-29,52.889999,53.189999,52.770000,52.910000,52.191093,10926100
2021-06-30,52.950001,53.070000,52.619999,53.000000,52.279865,15826400
2021-07-01,53.049999,53.599998,53.000000,53.439999,52.713886,15074800
2021-07-02,53.189999,53.619999,52.840000,53.540001,53.180737,15066000
2021-07-06,53.220001,53.360001,52.340000,52.980000,52.624496,19394500
2021-07-07,53.070000,53.299999,52.669998,53.259998,52.902615,14411600
2021-07-08,53.160000,53.720001,52.910000,53.259998,52.902615,15691800
2021-07-09,53.360001,53.930000,53.290001,53.740002,53.379398,14673400
2021-07-12,54.040001,54.040001,53.130001,53.230000,52.872818,14000600
2021-07-13,53.340000,53.580002,53.200001,53.320000,52.962212,9927400
2021-07-14,53.500000,54.200001,53.340000,54.090000,53.727047,17113700
2021-07-15,53.840000,53.869999,53.240002,53.650002,53.290001,14952400
2021-07-16,53.880001,54.410000,53.650002,53.700001,53.339664,14144900
2021-07-19,53.669998,53.700001,52.730000,53.060001,52.703960,19925300
2021-07-20,53.279999,53.930000,53.189999,53.580002,53.220470,17250200
2021-07-21,53.820000,53.900002,53.419998,53.880001,53.518456,14068600
2021-07-22,53.910000,54.549999,53.779999,54.540001,54.174026,15729800
2021-07-23,54.889999,55.340000,54.509998,55.230000,54.859398,13042500
2021-07-26,55.130001,55.650002,55.130001,55.470001,55.097790,10097400
2021-07-27,55.380001,55.410000,54.790001,55.279999,54.909061,14738700
2021-07-28,55.459999,55.520000,54.410000,54.770000,54.402485,18835700
2021-07-29,55.000000,55.349998,54.900002,55.070000,54.700470,10680200
2021-07-30,55.080002,55.490002,55.009998,55.369999,54.998455,13437200
2021-08-02,55.599998,55.939999,55.259998,55.450001,55.077923,12468800
2021-08-03,55.540001,56.419998,55.270000,56.250000,55.872551,17357400
2021-08-04,56.369999,56.369999,55.470001,55.689999,55.316311,11662400
2021-08-05,55.520000,55.980000,55.500000,55.759998,55.385838,10785200
2021-08-06,55.470001,55.950001,55.150002,55.590000,55.216980,18385000
2021-08-09,55.820000,56.070000,55.400002,55.470001,55.097790,8707200
2021-08-10,55.500000,55.669998,55.250000,55.610001,55.236847,10441900
2021-08-11,55.889999,56.009998,55.599998,55.860001,55.485172,12604500
2021-08-12,55.849998,56.450001,55.660000,56.389999,56.011612,11209700
2021-08-13,56.389999,56.619999,56.259998,56.470001,56.091080,10840900
2021-08-16,56.299999,56.430000,55.930000,56.279999,55.902351,14407400
2021-08-17,55.869999,56.020000,55.630001,56.009998,55.634163,11987500
2021-08-18,55.790001,56.139999,55.029999,55.150002,54.779934,17111700
2021-08-19,54.759998,57.490002,54.590000,57.270000,56.885708,39881600
2021-08-20,57.250000,58.340000,56.849998,58.220001,57.829334,21874900
2021-08-23,57.849998,58.700001,57.740002,58.540001,58.147186,16225400
2021-08-24,58.490002,59.430000,58.430000,59.320000,58.921951,17658300
2021-08-25,59.540001,60.270000,59.169998,59.349998,58.951748,18069600
2021-08-26,59.419998,59.630001,58.990002,59.200001,58.802757,13729400
2021-08-27,59.270000,59.349998,58.860001,59.020000,58.623966,14794200
2021-08-30,58.980000,59.220001,58.799999,59.130001,58.733227,11798600
2021-08-31,59.110001,59.180000,58.580002,59.020000,58.623966,19873900
2021-09-01,59.020000,59.139999,58.660000,59.040001,58.643833,11629700
2021-09-02,59.349998,59.720001,59.060001,59.529999,59.130543,12855700
2021-09-03,59.330002,59.660000,59.279999,59.419998,59.021278,9732200
2021-09-07,59.240002,59.369999,58.750000,58.880001,58.484905,15503600
2021-09-08,58.549999,58.930000,58.490002,58.680000,58.286247,13124500
2021-09-09,58.450001,58.939999,58.250000,58.599998,58.206783,14958800
2021-09-10,58.750000,58.950001,57.820000,57.889999,57.501549,13620000
2021-09-13,58.160000,58.529999,57.730000,58.099998,57.710136,13553200
2021-09-14,58.240002,58.470001,57.660000,57.869999,57.481682,12810300
2021-09-15,57.779999,59.599998,57.060001,57.560001,57.173763,37524600
2021-09-16,58.310001,58.820000,57.130001,57.330002,56.945309,24029600
2021-09-17,57.389999,57.450001,56.470001,56.849998,56.468525,40262700
2021-09-20,56.380001,56.400002,55.290001,55.889999,55.514969,21897000
2021-09-21,55.959999,56.369999,55.230000,55.259998,54.889194,18700600
2021-09-22,55.759998,56.130001,55.369999,55.520000,55.147453,17940600
2021-09-23,55.700001,56.900002,55.599998,56.689999,56.309601,16262500
2021-09-24,56.450001,56.810001,56.220001,56.730000,56.349331,13156400
2021-09-27,56.459999,56.669998,56.049999,56.220001,55.842754,13859500
2021-09-28,55.779999,55.990002,55.410000,55.520000,55.147453,17803200
2021-09-29,55.619999,55.980000,55.340000,55.480000,55.107719,14051700
2021-09-30,55.799999,55.900002,54.410000,54.430000,54.064766,18538000
2021-10-01,54.599998,55.410000,54.040001,55.139999,54.770000,18338000
2021-10-04,54.500000,54.680000,53.950001,54.230000,54.230000,17084100
2021-10-05,54.130001,55.029999,54.130001,54.689999,54.689999,14135000
2021-10-06,54.349998,54.380001,52.980000,53.939999,53.939999,26339200
2021-10-07,54.490002,55.410000,54.349998,55.020000,55.020000,14725500
2021-10-08,55.200001,55.299999,54.750000,55.080002,55.080002,9255500
2021-10-11,55.250000,55.380001,54.900002,54.930000,54.930000,8117600
2021-10-12,54.990002,55.060001,54.070000,54.279999,54.279999,14241900
2021-10-13,54.320000,54.750000,54.080002,54.619999,54.619999,13737100
2021-10-14,55.090000,55.849998,54.980000,55.650002,55.650002,14455900
2021-10-15,55.889999,55.889999,54.959999,55.250000,55.250000,15201800
