Company:,COST,	,	,	,	,	,	,
Case:,Bullish,	,	,	,	,	,	,
Activity:,Buy,	,	,	,	,	,	,
======================================================================================
Enter Date4:,2010-05-10,Enter price:,58.619999,Exit price:,57.52,Profit rate:,-1.8764909907282614 %,
Enter Date5:,2010-05-11,Enter price:,57.400002,Exit price:,57.939999,Profit rate:,0.9407612912626722 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-2.426025829821217 %,
	,	,	,	,Total cumulative:,,Profit rate:,3.495164954303478 %,
Exit 5th day:,2010-05-05
		    to
		2010-05-11,Enter price:,59.75,Exit price:,57.939999,Profit rate:,-3.0292903765690373 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,8,,,,,,,
Found Date: ,2010-05-21,	,	,	,	,	,	,
Enter Date1:,2010-05-24,Enter price:,57.18,Exit price:,56.759998,Profit rate:,-0.7345260580622537 %,
Enter Date2:,2010-05-25,Enter price:,55.959999,Exit price:,56.5,Profit rate:,0.96497678636484 %,
Enter Date3:,2010-05-26,Enter price:,56.599998,Exit price:,55.98,Profit rate:,-1.0954028655619432 %,
Enter Date4:,2010-05-27,Enter price:,57.34,Exit price:,58.740002,Profit rate:,2.44158004883152 %,
Enter Date5:,2010-05-28,Enter price:,58.790001,Exit price:,58.25,Profit rate:,-0.9185252437740163 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.6581026677981465 %,
	,	,	,	,Total cumulative:,,Profit rate:,4.153267622101625 %,
Exit 5th day:,2010-05-24
		    to
		2010-05-28,Enter price:,57.18,Exit price:,58.25,Profit rate:,1.871283665617349 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,9,,,,,,,
Found Date: ,2010-06-08,	,	,	,	,	,	,
Enter Date1:,2010-06-09,Enter price:,56.68,Exit price:,57.400002,Profit rate:,1.270292872265351 %,
Enter Date2:,2010-06-10,Enter price:,57.82,Exit price:,57.650002,Profit rate:,-0.29401245243860197 %,
Enter Date3:,2010-06-11,Enter price:,57.18,Exit price:,57.52,Profit rate:,0.5946135012242102 %,
Enter Date4:,2010-06-14,Enter price:,57.639999,Exit price:,57.52,Profit rate:,-0.20818702651261314 %,
Enter Date5:,2010-06-15,Enter price:,57.93,Exit price:,59.16,Profit rate:,2.123252200932154 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.4859590954705 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.639226717572125 %,
Exit 5th day:,2010-06-09
		    to
		2010-06-15,Enter price:,56.68,Exit price:,59.16,Profit rate:,4.375441072688774 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,10,,,,,,,
Found Date: ,2010-08-04,	,	,	,	,	,	,
Enter Date1:,2010-08-05,Enter price:,56.740002,Exit price:,56.459999,Profit rate:,-0.49348429702204377 %,
Enter Date2:,2010-08-06,Enter price:,56.25,Exit price:,56.540001,Profit rate:,0.5155573333333273 %,
Enter Date3:,2010-08-09,Enter price:,56.549999,Exit price:,57.16,Profit rate:,1.0786932109406349 %,
Enter Date4:,2010-08-10,Enter price:,56.790001,Exit price:,56.98,Profit rate:,0.3345641779439311 %,
Enter Date5:,2010-08-11,Enter price:,56.509998,Exit price:,55.869999,Profit rate:,-1.1325411832433672 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.30278924195248247 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.942015959524608 %,
Exit 5th day:,2010-08-05
		    to
		2010-08-11,Enter price:,56.740002,Exit price:,55.869999,Profit rate:,-1.5333150675602674 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,11,,,,,,,
Found Date: ,2010-08-24,	,	,	,	,	,	,
Enter Date1:,2010-08-25,Enter price:,55.369999,Exit price:,57.07,Profit rate:,3.070256512014747 %,
Enter Date2:,2010-08-26,Enter price:,57.130001,Exit price:,56.279999,Profit rate:,-1.4878382375662893 %,
Enter Date3:,2010-08-27,Enter price:,56.389999,Exit price:,56.189999,Profit rate:,-0.3546728206184271 %,
Enter Date4:,2010-08-30,Enter price:,56.209999,Exit price:,56.07,Profit rate:,-0.24906422787875 %,
Enter Date5:,2010-08-31,Enter price:,55.860001,Exit price:,56.5,Profit rate:,1.1457196357730162 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.124400861724297 %,
	,	,	,	,Total cumulative:,,Profit rate:,10.066416821248904 %,
Exit 5th day:,2010-08-25
		    to
		2010-08-31,Enter price:,55.369999,Exit price:,56.5,Profit rate:,2.040818169420592 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,12,,,,,,,
Found Date: ,2010-08-31,	,	,	,	,	,	,
Enter Date1:,2010-09-01,Enter price:,56.93,Exit price:,57.790001,Profit rate:,1.5106288424380765 %,
Enter Date2:,2010-09-02,Enter price:,58.41,Exit price:,58.59,Profit rate:,0.3081664098613368 %,
Enter Date3:,2010-09-03,Enter price:,59.049999,Exit price:,58.57,Profit rate:,-0.8128687690578953 %,
Enter Date4:,2010-09-07,Enter price:,58.25,Exit price:,58.639999,Profit rate:,0.669526180257516 %,
Enter Date5:,2010-09-08,Enter price:,59.369999,Exit price:,59.209999,Profit rate:,-0.26949638318167496 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.4059562803173589 %,
	,	,	,	,Total cumulative:,,Profit rate:,11.472373101566262 %,
Exit 5th day:,2010-09-01
		    to
		2010-09-08,Enter price:,56.93,Exit price:,59.209999,Profit rate:,4.0049165642016575 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,13,,,,,,,
Found Date: ,2010-10-06,	,	,	,	,	,	,
Enter Date1:,2010-10-07,Enter price:,65.220001,Exit price:,65.260002,Profit rate:,0.06133241242974487 %,
Enter Date2:,2010-10-08,Enter price:,64.400002,Exit price:,64.290001,Profit rate:,-0.17080900090654796 %,
Enter Date3:,2010-10-11,Enter price:,63.389999,Exit price:,64.32,Profit rate:,1.46710997739563 %,
Enter Date4:,2010-10-12,Enter price:,64.029999,Exit price:,63.34,Profit rate:,-1.077618320749935 %,
Enter Date5:,2010-10-13,Enter price:,63.200001,Exit price:,63.360001,Profit rate:,0.2531645529562517 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.5331796211251434 %,
	,	,	,	,Total cumulative:,,Profit rate:,12.005552722691405 %,
Exit 5th day:,2010-10-07
		    to
		2010-10-13,Enter price:,65.220001,Exit price:,63.360001,Profit rate:,-2.851885880835849 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,14,,,,,,,
Found Date: ,2010-11-16,	,	,	,	,	,	,
Enter Date1:,2010-11-17,Enter price:,66.019997,Exit price:,67.019997,Profit rate:,1.5146925862477698 %,
Enter Date2:,2010-11-18,Enter price:,67.25,Exit price:,66.410004,Profit rate:,-1.2490646840148687 %,
Enter Date3:,2010-11-19,Enter price:,66.260002,Exit price:,66.559998,Profit rate:,0.45275579677765937 %,
Enter Date4:,2010-11-22,Enter price:,66.269997,Exit price:,67.260002,Profit rate:,1.493896249912304 %,
Enter Date5:,2010-11-23,Enter price:,66.970001,Exit price:,66.900002,Profit rate:,-0.1045229191500172 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.107757029772847 %,
	,	,	,	,Total cumulative:,,Profit rate:,14.113309752464252 %,
Exit 5th day:,2010-11-17
		    to
		2010-11-23,Enter price:,66.019997,Exit price:,66.900002,Profit rate:,1.332937049360964 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,15,,,,,,,
Found Date: ,2011-03-29,	,	,	,	,	,	,
Enter Date1:,2011-03-30,Enter price:,72.269997,Exit price:,72.809998,Profit rate:,0.7471994221889748 %,
Enter Date2:,2011-03-31,Enter price:,72.559998,Exit price:,73.32,Profit rate:,1.0474118260036338 %,
Enter Date3:,2011-04-01,Enter price:,73.160004,Exit price:,74.25,Profit rate:,1.4898796342329332 %,
Enter Date4:,2011-04-04,Enter price:,74.620003,Exit price:,74.169998,Profit rate:,-0.603062157475376 %,
Enter Date5:,2011-04-05,Enter price:,74.349998,Exit price:,74.93,Profit rate:,0.7800968602581637 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.4615255852083298 %,
	,	,	,	,Total cumulative:,,Profit rate:,17.57483533767258 %,
Exit 5th day:,2011-03-30
		    to
		2011-04-05,Enter price:,72.269997,Exit price:,74.93,Profit rate:,3.680646340693778 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,16,,,,,,,
Found Date: ,2011-05-17,	,	,	,	,	,	,
Enter Date1:,2011-05-18,Enter price:,82.629997,Exit price:,83.239998,Profit rate:,0.7382319038447949 %,
Enter Date2:,2011-05-19,Enter price:,83.339996,Exit price:,83.860001,Profit rate:,0.6239561134608137 %,
Enter Date3:,2011-05-20,Enter price:,83.769997,Exit price:,83.400002,Profit rate:,-0.4416796147193403 %,
Enter Date4:,2011-05-23,Enter price:,82.620003,Exit price:,82.639999,Profit rate:,0.02420237142814691 %,
Enter Date5:,2011-05-24,Enter price:,82.970001,Exit price:,81.349998,Profit rate:,-1.9525165487222267 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.0078057747078113 %,
	,	,	,	,Total cumulative:,,Profit rate:,16.56702956296477 %,
Exit 5th day:,2011-05-18
		    to
		2011-05-24,Enter price:,82.629997,Exit price:,81.349998,Profit rate:,-1.5490730321580473 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,17,,,,,,,
Found Date: ,2011-08-30,	,	,	,	,	,	,
Enter Date1:,2011-08-31,Enter price:,78.239998,Exit price:,78.540001,Profit rate:,0.3834394269795403 %,
Enter Date2:,2011-09-01,Enter price:,78.980003,Exit price:,79.480003,Profit rate:,0.6330716396655494 %,
Enter Date3:,2011-09-02,Enter price:,78.230003,Exit price:,78.559998,Profit rate:,0.4218266487858843 %,
Enter Date4:,2011-09-06,Enter price:,77.029999,Exit price:,78.400002,Profit rate:,1.7785317639689922 %,
Enter Date5:,2011-09-07,Enter price:,79.269997,Exit price:,80.610001,Profit rate:,1.6904302393249657 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,4.907299718724932 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.474329281689702 %,
Exit 5th day:,2011-08-31
		    to
		2011-09-07,Enter price:,78.239998,Exit price:,80.610001,Profit rate:,3.029145016082435 %,
,,Win:,5,Lose:,0,,,
======================================================================================
Number: ,18,,,,,,,
Found Date: ,2012-01-13,	,	,	,	,	,	,
Enter Date1:,2012-01-17,Enter price:,81.239998,Exit price:,81.419998,Profit rate:,0.22156573662151843 %,
Enter Date2:,2012-01-18,Enter price:,81.290001,Exit price:,81.760002,Profit rate:,0.5781781205784415 %,
Enter Date3:,2012-01-19,Enter price:,81.699997,Exit price:,81.209999,Profit rate:,-0.5997527760007139 %,
Enter Date4:,2012-01-20,Enter price:,81.300003,Exit price:,81.410004,Profit rate:,0.13530257803311138 %,
Enter Date5:,2012-01-23,Enter price:,81.300003,Exit price:,81.639999,Profit rate:,0.4181992465609125 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.75349290579327 %,
	,	,	,	,Total cumulative:,,Profit rate:,22.22782218748297 %,
Exit 5th day:,2012-01-17
		    to
		2012-01-23,Enter price:,81.239998,Exit price:,81.639999,Profit rate:,0.4923695345241185 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,19,,,,,,,
Found Date: ,2012-02-27,	,	,	,	,	,	,
Enter Date1:,2012-02-28,Enter price:,85.029999,Exit price:,85.269997,Profit rate:,0.28225097356522366 %,
Enter Date2:,2012-02-29,Enter price:,86.190002,Exit price:,86.059998,Profit rate:,-0.1508342000038633 %,
Enter Date3:,2012-03-01,Enter price:,86.540001,Exit price:,86.160004,Profit rate:,-0.43909983315114937 %,
Enter Date4:,2012-03-02,Enter price:,85.709999,Exit price:,86.230003,Profit rate:,0.6067016754952944 %,
Enter Date5:,2012-03-05,Enter price:,86.0,Exit price:,87.629997,Profit rate:,1.895345348837213 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.194363964742718 %,
	,	,	,	,Total cumulative:,,Profit rate:,24.422186152225688 %,
Exit 5th day:,2012-02-28
		    to
		2012-03-05,Enter price:,85.029999,Exit price:,87.629997,Profit rate:,3.057742009381888 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,20,,,,,,,
Found Date: ,2012-05-31,	,	,	,	,	,	,
Enter Date1:,2012-06-01,Enter price:,86.0,Exit price:,85.489998,Profit rate:,-0.5930255813953489 %,
Enter Date2:,2012-06-04,Enter price:,85.440002,Exit price:,86.559998,Profit rate:,1.3108567108881692 %,
Enter Date3:,2012-06-05,Enter price:,86.290001,Exit price:,86.769997,Profit rate:,0.5562591197559492 %,
Enter Date4:,2012-06-06,Enter price:,86.989998,Exit price:,87.779999,Profit rate:,0.9081515325474588 %,
Enter Date5:,2012-06-07,Enter price:,88.050003,Exit price:,88.129997,Profit rate:,0.09085064994262321 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.273092431738852 %,
	,	,	,	,Total cumulative:,,Profit rate:,26.69527858396454 %,
Exit 5th day:,2012-06-01
		    to
		2012-06-07,Enter price:,86.0,Exit price:,88.129997,Profit rate:,2.476740697674422 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,21,,,,,,,
Found Date: ,2012-06-08,	,	,	,	,	,	,
Enter Date1:,2012-06-11,Enter price:,89.059998,Exit price:,87.910004,Profit rate:,-1.2912576081575844 %,
Enter Date2:,2012-06-12,Enter price:,88.239998,Exit price:,88.5,Profit rate:,0.29465322517346393 %,
Enter Date3:,2012-06-13,Enter price:,88.110001,Exit price:,87.43,Profit rate:,-0.7717636957012293 %,
Enter Date4:,2012-06-14,Enter price:,87.849998,Exit price:,89.830002,Profit rate:,2.2538463802810718 %,
Enter Date5:,2012-06-15,Enter price:,90.349998,Exit price:,91.440002,Profit rate:,1.2064239337337976 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.6919022353295197 %,
	,	,	,	,Total cumulative:,,Profit rate:,28.38718081929406 %,
Exit 5th day:,2012-06-11
		    to
		2012-06-15,Enter price:,89.059998,Exit price:,91.440002,Profit rate:,2.6723602666148882 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,22,,,,,,,
Found Date: ,2012-06-28,	,	,	,	,	,	,
Enter Date1:,2012-06-29,Enter price:,93.510002,Exit price:,95.0,Profit rate:,1.593410296365944 %,
Enter Date2:,2012-07-02,Enter price:,95.0,Exit price:,94.400002,Profit rate:,-0.6315768421052625 %,
Enter Date3:,2012-07-03,Enter price:,94.510002,Exit price:,94.419998,Profit rate:,-0.09523224854020562 %,
Enter Date4:,2012-07-05,Enter price:,93.459999,Exit price:,94.0,Profit rate:,0.5777883648383131 %,
Enter Date5:,2012-07-06,Enter price:,94.059998,Exit price:,93.68,Profit rate:,-0.4039953307249553 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.0403942398338335 %,
	,	,	,	,Total cumulative:,,Profit rate:,29.427575059127893 %,
Exit 5th day:,2012-06-29
		    to
		2012-07-06,Enter price:,93.510002,Exit price:,93.68,Profit rate:,0.181796595405919 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,23,,,,,,,
Found Date: ,2012-08-24,	,	,	,	,	,	,
Enter Date1:,2012-08-27,Enter price:,96.150002,Exit price:,96.639999,Profit rate:,0.5096172540901273 %,
Enter Date2:,2012-08-28,Enter price:,96.32,Exit price:,96.57,Profit rate:,0.2595514950166113 %,
Enter Date3:,2012-08-29,Enter price:,95.599998,Exit price:,97.110001,Profit rate:,1.5795010790690578 %,
Enter Date4:,2012-08-30,Enter price:,97.559998,Exit price:,98.589996,Profit rate:,1.0557585292283485 %,
Enter Date5:,2012-08-31,Enter price:,99.279999,Exit price:,97.870003,Profit rate:,-1.4202216097927303 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.9842067476114145 %,
	,	,	,	,Total cumulative:,,Profit rate:,31.411781806739306 %,
Exit 5th day:,2012-08-27
		    to
		2012-08-31,Enter price:,96.150002,Exit price:,97.870003,Profit rate:,1.7888725576937548 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,24,,,,,,,
Found Date: ,2012-08-29,	,	,	,	,	,	,
Enter Date1:,2012-08-30,Enter price:,97.559998,Exit price:,98.589996,Profit rate:,1.0557585292283485 %,
Enter Date2:,2012-08-31,Enter price:,99.279999,Exit price:,97.870003,Profit rate:,-1.4202216097927303 %,
Enter Date3:,2012-09-04,Enter price:,97.790001,Exit price:,98.150002,Profit rate:,0.3681368200415469 %,
Enter Date4:,2012-09-05,Enter price:,98.25,Exit price:,98.220001,Profit rate:,-0.03053333333333706 %,
Enter Date5:,2012-09-06,Enter price:,98.720001,Exit price:,99.980003,Profit rate:,1.2763391280759813 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.2494795342198093 %,
	,	,	,	,Total cumulative:,,Profit rate:,32.661261340959115 %,
Exit 5th day:,2012-08-30
		    to
		2012-09-06,Enter price:,97.559998,Exit price:,99.980003,Profit rate:,2.4805299811506796 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,25,,,,,,,
Found Date: ,2012-09-20,	,	,	,	,	,	,
Enter Date1:,2012-09-21,Enter price:,102.760002,Exit price:,102.360001,Profit rate:,-0.3892574856119632 %,
Enter Date2:,2012-09-24,Enter price:,102.75,Exit price:,102.610001,Profit rate:,-0.13625206812652368 %,
Enter Date3:,2012-09-25,Enter price:,102.480003,Exit price:,101.440002,Profit rate:,-1.0148331084650626 %,
Enter Date4:,2012-09-26,Enter price:,101.860001,Exit price:,101.0,Profit rate:,-0.844297066127063 %,
Enter Date5:,2012-09-27,Enter price:,101.059998,Exit price:,100.300003,Profit rate:,-0.7520235652488231 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-3.136663293579436 %,
	,	,	,	,Total cumulative:,,Profit rate:,29.52459804737968 %,
Exit 5th day:,2012-09-21
		    to
		2012-09-27,Enter price:,102.760002,Exit price:,100.300003,Profit rate:,-2.393926578553391 %,
,,Win:,0,Lose:,5,,,
======================================================================================
Number: ,26,,,,,,,
Found Date: ,2012-10-23,	,	,	,	,	,	,
Enter Date1:,2012-10-24,Enter price:,95.040001,Exit price:,95.620003,Profit rate:,0.6102714582252511 %,
Enter Date2:,2012-10-25,Enter price:,96.0,Exit price:,96.620003,Profit rate:,0.6458364583333303 %,
Enter Date3:,2012-10-26,Enter price:,96.419998,Exit price:,96.940002,Profit rate:,0.5393113573804472 %,
Enter Date4:,2012-10-31,Enter price:,97.889999,Exit price:,98.43,Profit rate:,0.5516406226544182 %,
Enter Date5:,2012-11-01,Enter price:,98.589996,Exit price:,97.129997,Profit rate:,-1.4808794596157568 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.86618043697769 %,
	,	,	,	,Total cumulative:,,Profit rate:,30.39077848435737 %,
Exit 5th day:,2012-10-24
		    to
		2012-11-01,Enter price:,95.040001,Exit price:,97.129997,Profit rate:,2.1990698421815034 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,27,,,,,,,
Found Date: ,2012-12-21,	,	,	,	,	,	,
Enter Date1:,2012-12-24,Enter price:,99.120003,Exit price:,99.440002,Profit rate:,0.3228399821577991 %,
Enter Date2:,2012-12-26,Enter price:,99.260002,Exit price:,98.68,Profit rate:,-0.5843260007187924 %,
Enter Date3:,2012-12-27,Enter price:,98.519997,Exit price:,97.919998,Profit rate:,-0.6090124018172643 %,
Enter Date4:,2012-12-28,Enter price:,97.169998,Exit price:,96.970001,Profit rate:,-0.20582175992224513 %,
Enter Date5:,2012-12-31,Enter price:,96.849998,Exit price:,98.730003,Profit rate:,1.9411513049282636 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.8648311246277609 %,
	,	,	,	,Total cumulative:,,Profit rate:,31.25560960898513 %,
Exit 5th day:,2012-12-24
		    to
		2012-12-31,Enter price:,99.120003,Exit price:,98.730003,Profit rate:,-0.39346245782498673 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,28,,,,,,,
Found Date: ,2012-12-31,	,	,	,	,	,	,
Enter Date1:,2013-01-02,Enter price:,100.599998,Exit price:,101.449997,Profit rate:,0.8449294402570433 %,
Enter Date2:,2013-01-03,Enter price:,102.110001,Exit price:,102.489998,Profit rate:,0.37214474221776084 %,
Enter Date3:,2013-01-04,Enter price:,102.550003,Exit price:,102.160004,Profit rate:,-0.38030130530566936 %,
Enter Date4:,2013-01-07,Enter price:,101.089996,Exit price:,101.370003,Profit rate:,0.276987843584441 %,
Enter Date5:,2013-01-08,Enter price:,101.0,Exit price:,101.18,Profit rate:,0.17821782178218498 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,1.2919785425357608 %,
	,	,	,	,Total cumulative:,,Profit rate:,32.54758815152089 %,
Exit 5th day:,2013-01-02
		    to
		2013-01-08,Enter price:,100.599998,Exit price:,101.18,Profit rate:,0.5765427550008574 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,29,,,,,,,
Found Date: ,2013-03-27,	,	,	,	,	,	,
Enter Date1:,2013-03-28,Enter price:,106.660004,Exit price:,106.110001,Profit rate:,-0.5156600219141223 %,
Enter Date2:,2013-04-01,Enter price:,106.0,Exit price:,105.809998,Profit rate:,-0.17924716981132727 %,
