Company: ,Microsoft Corporation 
Date,Open,High,Low,Close,Prediction,Earning
2020-10-19,220.419998,222.300003,213.720001,214.220001,N/A	,0.000000
2020-10-20,215.800003,217.369995,213.089996,214.649994,N/A	,0.000000
2020-10-21,213.119995,216.919998,213.119995,214.800003,N/A	,0.000000
2020-10-22,213.929993,216.059998,211.699997,214.889999,N/A	,0.000000
2020-10-23,215.029999,216.279999,213.160004,216.229996,N/A	,0.000000
2020-10-26,213.850006,216.339996,208.100006,210.080002,N/A	,0.000000
2020-10-27,211.589996,214.669998,210.330002,213.250000,N/A	,0.000000
2020-10-28,207.669998,208.839996,202.100006,202.679993,N/A	,0.000000
2020-10-29,204.070007,207.360001,203.369995,204.720001,N/A	,0.000000
2020-10-30,203.500000,204.289993,199.619995,202.470001,N/A	,0.000000
2020-11-02,204.289993,205.279999,200.119995,202.330002,N/A	,0.000000
2020-11-03,203.889999,208.119995,203.119995,206.429993,N/A	,0.000000
2020-11-04,214.020004,218.320007,212.419998,216.389999,N/A	,0.000000
2020-11-05,222.039993,224.119995,221.149994,223.289993,N/A	,0.000000
2020-11-06,222.259995,224.360001,218.029999,223.720001,N/A	,0.000000
2020-11-09,224.440002,228.119995,217.880005,218.389999,N/A	,0.000000
2020-11-10,214.500000,216.500000,209.720001,211.009995,N/A	,0.000000
2020-11-11,212.389999,218.039993,212.199997,216.550003,N/A	,0.000000
2020-11-12,217.210007,219.110001,214.460007,215.440002,N/A	,0.000000
2020-11-13,216.360001,217.419998,214.160004,216.509995,N/A	,0.000000
2020-11-16,214.869995,217.740005,214.520004,217.229996,N/A	,0.000000
2020-11-17,216.100006,217.679993,214.080002,214.460007,N/A	,0.000000
2020-11-18,213.649994,215.169998,210.929993,211.080002,N/A	,0.000000
2020-11-19,211.380005,213.029999,209.929993,212.419998,N/A	,0.000000
2020-11-20,212.199997,213.289993,210.000000,210.389999,N/A	,0.000000
2020-11-23,210.949997,212.289993,208.160004,210.110001,N/A	,0.000000
2020-11-24,209.589996,214.250000,208.860001,213.860001,N/A	,0.000000
2020-11-25,215.110001,215.289993,212.460007,213.869995,N/A	,0.000000
2020-11-27,214.850006,216.270004,214.039993,215.229996,N/A	,0.000000
2020-11-30,214.100006,214.759995,210.839996,214.070007,N/A	,0.000000
2020-12-01,214.509995,217.320007,213.350006,216.210007,N/A	,0.000000
2020-12-02,214.880005,215.470001,212.800003,215.369995,N/A	,0.000000
2020-12-03,214.610001,216.380005,213.649994,214.240005,N/A	,0.000000
2020-12-04,214.220001,215.380005,213.179993,214.360001,N/A	,0.000000
2020-12-07,214.369995,215.539993,212.990005,214.289993,N/A	,0.000000
2020-12-08,213.970001,216.949997,212.889999,216.009995,4.059998,953.401874
2020-12-09,215.160004,215.229996,211.210007,211.800003,N/A	,953.401874
2020-12-10,211.770004,213.080002,210.360001,210.520004,N/A	,953.401874
2020-12-11,210.050003,213.320007,209.110001,213.259995,4.210006,2496.175537
2020-12-14,213.100006,216.210007,212.880005,214.199997,N/A	,2496.175537
2020-12-15,215.169998,215.419998,212.240005,214.130005,N/A	,2496.175537
2020-12-16,214.750000,220.110001,214.720001,219.279999,N/A	,2496.175537
2020-12-17,219.869995,220.889999,217.919998,219.419998,N/A	,2496.175537
2020-12-18,218.589996,219.690002,216.020004,218.589996,N/A	,2496.175537
2020-12-21,217.550003,224.000000,217.279999,222.589996,N/A	,2496.175537
2020-12-22,222.690002,225.630005,221.850006,223.940002,N/A	,2496.175537
2020-12-23,223.110001,223.559998,220.800003,221.020004,N/A	,2496.175537
2020-12-24,221.419998,223.610001,221.199997,222.750000,N/A	,2496.175537
2020-12-28,224.449997,226.029999,223.020004,224.960007,N/A	,2496.175537
2020-12-29,226.309998,227.179993,223.580002,224.149994,N/A	,2496.175537
2020-12-30,225.229996,225.630005,221.470001,221.679993,N/A	,2496.175537
2020-12-31,221.699997,223.000000,219.679993,222.419998,N/A	,2496.175537
2021-01-04,222.529999,223.000000,214.809998,217.690002,N/A	,2496.175537
2021-01-05,217.259995,218.520004,215.699997,217.899994,N/A	,2496.175537
2021-01-06,212.169998,216.490005,211.940002,212.250000,N/A	,2496.175537
2021-01-07,214.039993,219.339996,213.710007,218.289993,N/A	,2496.175537
2021-01-08,218.679993,220.580002,217.029999,219.619995,N/A	,2496.175537
2021-01-11,218.470001,218.910004,216.729996,217.490005,N/A	,2496.175537
2021-01-12,216.500000,217.100006,213.320007,214.929993,N/A	,2496.175537
2021-01-13,214.020004,216.759995,213.929993,216.339996,N/A	,2496.175537
2021-01-14,215.910004,217.460007,212.740005,213.020004,N/A	,2496.175537
2021-01-15,213.520004,214.509995,212.029999,212.649994,N/A	,2496.175537
2021-01-19,213.750000,216.979996,212.630005,216.440002,N/A	,2496.175537
2021-01-20,217.699997,225.789993,217.289993,224.339996,N/A	,2496.175537
2021-01-21,224.699997,226.300003,222.419998,224.970001,N/A	,2496.175537
2021-01-22,227.080002,230.070007,225.800003,225.949997,N/A	,2496.175537
2021-01-25,229.119995,229.779999,224.220001,229.529999,N/A	,2496.175537
2021-01-26,231.860001,234.179993,230.080002,232.330002,N/A	,2496.175537
2021-01-27,238.000000,240.440002,230.139999,232.899994,N/A	,2496.175537
2021-01-28,235.610001,242.639999,235.089996,238.929993,N/A	,2496.175537
2021-01-29,235.990005,238.020004,231.350006,231.960007,N/A	,2496.175537
2021-02-01,235.059998,242.500000,232.429993,239.649994,N/A	,2496.175537
2021-02-02,241.300003,242.309998,238.690002,239.509995,N/A	,2496.175537
2021-02-03,239.570007,245.089996,239.259995,243.000000,N/A	,2496.175537
2021-02-04,242.660004,243.240005,240.369995,242.009995,N/A	,2496.175537
2021-02-05,242.229996,243.279999,240.419998,242.199997,N/A	,2496.175537
2021-02-08,243.149994,243.679993,240.809998,242.470001,N/A	,2496.175537
2021-02-09,241.869995,244.759995,241.380005,243.770004,N/A	,2496.175537
2021-02-10,245.000000,245.919998,240.889999,242.820007,N/A	,2496.175537
2021-02-11,244.779999,245.149994,242.149994,244.490005,N/A	,2496.175537
2021-02-12,243.929993,245.300003,242.729996,244.990005,N/A	,2496.175537
2021-02-16,245.029999,246.130005,242.919998,243.699997,N/A	,2496.175537
2021-02-17,241.320007,244.309998,240.940002,244.199997,N/A	,2496.175537
2021-02-18,241.800003,243.929993,240.860001,243.789993,N/A	,2496.175537
2021-02-19,243.750000,243.860001,240.179993,240.970001,N/A	,2496.175537
2021-02-22,237.419998,237.929993,232.399994,234.509995,N/A	,2496.175537
2021-02-23,230.330002,234.830002,228.729996,233.270004,N/A	,2496.175537
2021-02-24,230.009995,235.199997,229.000000,234.550003,N/A	,2496.175537
2021-02-25,232.080002,234.589996,227.880005,228.990005,N/A	,2496.175537
2021-02-26,231.529999,235.369995,229.539993,232.380005,N/A	,2496.175537
2021-03-01,235.899994,237.470001,233.149994,236.940002,N/A	,2496.175537
2021-03-02,237.009995,237.300003,233.449997,233.869995,N/A	,2496.175537
2021-03-03,232.160004,233.580002,227.259995,227.559998,N/A	,2496.175537
2021-03-04,226.740005,232.490005,224.259995,226.729996,N/A	,2496.175537
2021-03-05,229.520004,233.270004,226.460007,231.600006,N/A	,2496.175537
2021-03-08,231.369995,233.369995,227.130005,227.389999,N/A	,2496.175537
2021-03-09,232.880005,235.380005,231.669998,233.779999,N/A	,2496.175537
2021-03-10,237.000000,237.000000,232.039993,232.419998,N/A	,2496.175537
2021-03-11,234.960007,239.169998,234.309998,237.130005,N/A	,2496.175537
2021-03-12,234.009995,235.820007,233.229996,235.750000,N/A	,2496.175537
2021-03-15,234.960007,235.190002,231.809998,234.809998,N/A	,2496.175537
2021-03-16,236.279999,240.059998,235.940002,237.710007,N/A	,2496.175537
2021-03-17,236.149994,238.550003,233.229996,237.039993,N/A	,2496.175537
2021-03-18,232.559998,234.190002,230.330002,230.720001,N/A	,2496.175537
2021-03-19,231.020004,232.470001,229.350006,230.350006,N/A	,2496.175537
2021-03-22,230.270004,236.899994,230.139999,235.990005,N/A	,2496.175537
2021-03-23,237.490005,241.050003,237.070007,237.580002,N/A	,2496.175537
2021-03-24,237.850006,238.000000,235.320007,235.460007,N/A	,2496.175537
2021-03-25,235.300003,236.940002,231.570007,232.339996,N/A	,2496.175537
2021-03-26,231.550003,236.710007,231.550003,236.479996,N/A	,2496.175537
2021-03-29,236.589996,236.800003,231.880005,235.240005,N/A	,2496.175537
2021-03-30,233.529999,233.850006,231.100006,231.850006,N/A	,2496.175537
2021-03-31,232.910004,239.100006,232.389999,235.770004,N/A	,2496.175537
2021-04-01,238.470001,242.839996,238.050003,242.350006,N/A	,2496.175537
2021-04-05,242.759995,249.960007,242.699997,249.070007,N/A	,2496.175537
2021-04-06,247.610001,249.399994,246.880005,247.860001,N/A	,2496.175537
2021-04-07,247.809998,250.929993,247.190002,249.899994,N/A	,2496.175537
2021-04-08,252.770004,254.139999,252.000000,253.250000,N/A	,2496.175537
2021-04-09,252.869995,255.990005,252.440002,255.850006,N/A	,2496.175537
2021-04-12,254.710007,257.670013,254.619995,255.910004,N/A	,2496.175537
2021-04-13,257.260010,259.190002,256.829987,258.489990,N/A	,2496.175537
2021-04-14,257.480011,258.829987,255.160004,255.589996,N/A	,2496.175537
2021-04-15,257.929993,259.929993,257.730011,259.500000,N/A	,2496.175537
2021-04-16,259.470001,261.000000,257.600006,260.739990,N/A	,2496.175537
2021-04-19,260.190002,261.480011,257.820007,258.739990,N/A	,2496.175537
2021-04-20,257.820007,260.200012,256.839996,258.260010,N/A	,2496.175537
2021-04-21,258.940002,260.679993,257.250000,260.579987,N/A	,2496.175537
2021-04-22,260.209991,261.779999,255.639999,257.170013,N/A	,2496.175537
2021-04-23,257.880005,261.510010,257.269989,261.149994,N/A	,2496.175537
2021-04-26,261.660004,262.440002,260.170013,261.549988,N/A	,2496.175537
2021-04-27,261.579987,263.190002,260.119995,261.970001,N/A	,2496.175537
2021-04-28,256.079987,256.540009,252.949997,254.559998,N/A	,2496.175537
2021-04-29,255.460007,256.100006,249.000000,252.509995,N/A	,2496.175537
2021-04-30,249.740005,253.080002,249.600006,252.179993,N/A	,2496.175537
2021-05-03,253.399994,254.350006,251.119995,251.860001,N/A	,2496.175537
2021-05-04,250.970001,251.210007,245.759995,247.789993,N/A	,2496.175537
2021-05-05,249.059998,249.500000,245.820007,246.470001,N/A	,2496.175537
2021-05-06,246.449997,249.860001,244.690002,249.729996,5.169999,3860.295469
2021-05-07,252.149994,254.300003,251.169998,252.460007,N/A	,3860.295469
2021-05-10,250.869995,251.729996,247.119995,247.179993,N/A	,3860.295469
2021-05-11,244.550003,246.600006,242.570007,246.229996,N/A	,3860.295469
2021-05-12,242.169998,244.380005,238.070007,239.000000,N/A	,3860.295469
2021-05-13,241.800003,245.600006,241.419998,243.029999,N/A	,3860.295469
2021-05-14,245.580002,249.179993,245.490005,248.149994,N/A	,3860.295469
2021-05-17,246.550003,246.589996,243.520004,245.179993,N/A	,3860.295469
2021-05-18,246.270004,246.410004,242.899994,243.080002,N/A	,3860.295469
2021-05-19,239.309998,243.229996,238.600006,243.119995,N/A	,3860.295469
2021-05-20,243.960007,247.949997,243.860001,246.479996,N/A	,3860.295469
2021-05-21,247.570007,248.330002,244.740005,245.169998,N/A	,3860.295469
2021-05-24,247.789993,251.160004,247.509995,250.779999,N/A	,3860.295469
2021-05-25,251.770004,252.750000,250.820007,251.720001,N/A	,3860.295469
2021-05-26,251.429993,252.940002,250.750000,251.490005,N/A	,3860.295469
2021-05-27,251.169998,251.479996,249.250000,249.309998,N/A	,3860.295469
2021-05-28,251.000000,252.080002,249.559998,249.679993,N/A	,3860.295469
2021-06-01,251.229996,251.289993,246.960007,247.399994,N/A	,3860.295469
2021-06-02,248.130005,249.270004,245.839996,247.300003,N/A	,3860.295469
2021-06-03,245.220001,246.339996,243.000000,245.710007,N/A	,3860.295469
2021-06-04,247.759995,251.649994,247.509995,250.789993,N/A	,3860.295469
2021-06-07,249.979996,254.089996,249.809998,253.809998,N/A	,3860.295469
2021-06-08,255.160004,256.010010,252.509995,252.570007,N/A	,3860.295469
2021-06-09,253.809998,255.529999,253.210007,253.589996,N/A	,3860.295469
2021-06-10,254.289993,257.459991,253.669998,257.239990,N/A	,3860.295469
2021-06-11,257.989990,258.489990,256.609985,257.890015,N/A	,3860.295469
2021-06-14,257.899994,259.950012,256.799988,259.890015,N/A	,3860.295469
2021-06-15,259.769989,259.989990,257.679993,258.359985,N/A	,3860.295469
2021-06-16,259.399994,260.579987,254.419998,257.380005,N/A	,3860.295469
2021-06-17,256.070007,261.750000,256.010010,260.899994,N/A	,3860.295469
2021-06-18,259.630005,262.299988,258.750000,259.429993,N/A	,3860.295469
2021-06-21,259.820007,263.519989,257.920013,262.630005,N/A	,3860.295469
2021-06-22,262.720001,265.790009,262.399994,265.510010,N/A	,3860.295469
2021-06-23,265.989990,266.829987,264.429993,265.269989,N/A	,3860.295469
2021-06-24,266.160004,267.850006,265.470001,266.690002,N/A	,3860.295469
2021-06-25,266.230011,267.250000,264.760010,265.019989,N/A	,3860.295469
2021-06-28,266.190002,268.899994,265.910004,268.720001,N/A	,3860.295469
2021-06-29,268.869995,271.649994,267.980011,271.399994,N/A	,3860.295469
2021-06-30,270.690002,271.359985,269.600006,270.899994,N/A	,3860.295469
2021-07-01,269.609985,271.839996,269.600006,271.600006,2.239990,4626.899751
2021-07-02,272.820007,278.000000,272.500000,277.649994,N/A	,4626.899751
2021-07-06,278.029999,279.369995,274.299988,277.660004,N/A	,4626.899751
2021-07-07,279.399994,280.690002,277.149994,279.929993,N/A	,4626.899751
2021-07-08,276.899994,278.730011,274.869995,277.420013,N/A	,4626.899751
2021-07-09,275.720001,278.049988,275.320007,277.940002,N/A	,4626.899751
2021-07-12,279.160004,279.769989,276.579987,277.320007,N/A	,4626.899751
2021-07-13,277.519989,282.850006,277.390015,280.980011,N/A	,4626.899751
2021-07-14,282.350006,283.660004,280.549988,282.510010,N/A	,4626.899751
2021-07-15,282.000000,282.510010,279.829987,281.029999,N/A	,4626.899751
2021-07-16,282.070007,284.100006,279.459991,280.750000,N/A	,4626.899751
2021-07-19,278.929993,280.369995,274.450012,277.010010,N/A	,4626.899751
2021-07-20,278.029999,280.970001,276.260010,279.320007,N/A	,4626.899751
2021-07-21,278.899994,281.519989,277.290009,281.399994,N/A	,4626.899751
2021-07-22,283.839996,286.420013,283.420013,286.140015,N/A	,4626.899751
2021-07-23,287.369995,289.989990,286.500000,289.670013,N/A	,4626.899751
2021-07-26,289.000000,289.690002,286.640015,289.049988,N/A	,4626.899751
2021-07-27,289.429993,289.579987,282.950012,286.540009,N/A	,4626.899751
2021-07-28,288.989990,290.149994,283.829987,286.220001,N/A	,4626.899751
2021-07-29,286.239990,288.619995,286.079987,286.500000,N/A	,4626.899751
2021-07-30,285.170013,286.660004,283.910004,284.910004,N/A	,4626.899751
2021-08-02,286.359985,286.769989,283.739990,284.820007,N/A	,4626.899751
2021-08-03,285.420013,287.230011,284.000000,287.119995,N/A	,4626.899751
2021-08-04,286.220001,287.589996,284.649994,286.510010,N/A	,4626.899751
2021-08-05,286.880005,289.630005,286.100006,289.519989,N/A	,4626.899751
2021-08-06,288.510010,289.500000,287.619995,289.459991,N/A	,4626.899751
2021-08-09,289.750000,291.549988,287.809998,288.329987,N/A	,4626.899751
2021-08-10,288.799988,289.250000,285.200012,286.440002,N/A	,4626.899751
2021-08-11,287.209991,288.660004,285.859985,286.950012,N/A	,4626.899751
2021-08-12,286.630005,289.970001,286.339996,289.809998,N/A	,4626.899751
2021-08-13,289.480011,292.899994,289.299988,292.850006,N/A	,4626.899751
2021-08-16,293.190002,294.820007,290.019989,294.600006,N/A	,4626.899751
2021-08-17,292.390015,293.429993,291.079987,293.079987,N/A	,4626.899751
2021-08-18,292.040009,294.820007,290.269989,290.730011,N/A	,4626.899751
2021-08-19,288.690002,297.470001,288.640015,296.769989,8.829986,7555.244980
2021-08-20,299.720001,305.839996,298.059998,304.359985,N/A	,7555.244980
2021-08-23,303.250000,305.399994,301.850006,304.649994,N/A	,7555.244980
2021-08-24,305.019989,305.649994,302.000000,302.619995,N/A	,7555.244980
2021-08-25,304.299988,304.589996,300.420013,302.010010,N/A	,7555.244980
2021-08-26,300.989990,302.429993,298.950012,299.089996,N/A	,7555.244980
2021-08-27,298.989990,300.869995,296.829987,299.720001,N/A	,7555.244980
2021-08-30,301.119995,304.220001,301.059998,303.589996,N/A	,7555.244980
2021-08-31,304.420013,304.500000,301.500000,301.880005,N/A	,7555.244980
2021-09-01,302.869995,305.190002,301.489990,301.829987,N/A	,7555.244980
2021-09-02,302.200012,303.359985,300.179993,301.149994,N/A	,7555.244980
2021-09-03,300.989990,302.600006,300.260010,301.140015,N/A	,7555.244980
2021-09-07,301.010010,301.089996,298.200012,300.179993,N/A	,7555.244980
2021-09-08,299.779999,300.609985,297.470001,300.209991,N/A	,7555.244980
2021-09-09,300.820007,302.140015,297.000000,297.250000,N/A	,7555.244980
2021-09-10,298.420013,299.920013,295.380005,295.709991,N/A	,7555.244980
2021-09-13,297.549988,298.540009,294.079987,296.989990,N/A	,7555.244980
2021-09-14,299.559998,301.390015,298.100006,299.790009,N/A	,7555.244980
2021-09-15,303.260010,305.320007,301.820007,304.820007,N/A	,7555.244980
2021-09-16,303.760010,305.309998,300.760010,305.220001,N/A	,7555.244980
2021-09-17,304.170013,304.500000,299.529999,299.869995,N/A	,7555.244980
2021-09-20,296.329987,298.720001,289.519989,294.299988,N/A	,7555.244980
